scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,peak_power,noise_floor,cfar_score
synthetic,count3_r40_norm_b40,-10.0,0,0,10-75,4.315898645964118,8.67131284688151,4.355414200917391,40956.61750160629,5561.510961462816,0.5340000001868564
synthetic,count3_r40_norm_b40,-10.0,0,1,150-225,-18.854747978776107,13.819736069528801,32.674484048304905,241.77249952888903,10.033057320541603,1.7473647866369917
synthetic,count3_r40_norm_b40,-10.0,1,0,10-75,5.917600346881509,10.281610178605218,4.36400983172371,58679.50715806779,5499.528281225732,0.7736971380009575
synthetic,count3_r40_norm_b40,-10.0,1,1,150-225,-19.11942212274345,13.819736069528801,32.93915819227225,241.77249952888903,10.033057320541603,1.7473647866369917
synthetic,count3_r40_norm_b40,-10.0,2,0,10-75,4.315898645964118,8.324781510168854,4.008882864204736,40108.0223486595,5898.656376021027,0.49304677621040616
synthetic,count3_r40_norm_b40,-10.0,2,1,150-225,-19.5654329700599,10.948445336601749,30.513878306661645,174.38138454765334,14.017016606872808,0.9020996330327804
synthetic,count3_r40_norm_b40,-5.0,0,0,10-75,9.315898645964118,8.667878377272672,-0.6480202686914467,129520.83475498673,17601.585802472753,0.5335778714565911
synthetic,count3_r40_norm_b40,-5.0,0,1,150-225,-13.854747978776107,13.872861821422992,27.727609800199097,755.1316115729969,30.955403480395894,1.7688709704425043
synthetic,count3_r40_norm_b40,-5.0,1,0,10-75,10.917600346881509,10.283654084753733,-0.6339462621277754,185715.56664258183,17397.34193109964,0.7740613462923235
synthetic,count3_r40_norm_b40,-5.0,1,1,150-225,-14.119422122743451,13.872861821422992,27.992283944166445,755.1316115729969,30.955403480395894,1.7688709704425043
synthetic,count3_r40_norm_b40,-5.0,2,0,10-75,9.315898645964118,8.322692784566977,-0.9932058613971417,126852.4123119117,18665.062651224747,0.49280970393387885
synthetic,count3_r40_norm_b40,-5.0,2,1,150-225,-14.565432970059899,10.977661758379899,25.543094728439797,547.2329890218768,43.69241946214007,0.9081888137079028
synthetic,count3_r40_norm_b40,0.0,0,0,10-75,14.315898645964118,8.665886868730817,-5.650011777233301,409589.9542073771,55687.87033320629,0.5333332491252766
synthetic,count3_r40_norm_b40,0.0,0,1,150-225,-8.854747978776107,13.860930564964304,22.71567854374041,2372.2257687179167,97.51309990105271,1.7640180675854
synthetic,count3_r40_norm_b40,0.0,1,0,10-75,15.917600346881509,10.284731466784605,-5.632868880096904,587560.0988702772,55027.419680556304,0.7742533964498683
synthetic,count3_r40_norm_b40,0.0,1,1,150-225,-9.119422122743451,13.860930564964304,22.980352687707757,2372.2257687179167,97.51309990105271,1.7640180675854
synthetic,count3_r40_norm_b40,0.0,2,0,10-75,14.315898645964118,8.321461278912247,-5.994437367051871,401178.9804559994,59046.21212965398,0.49266998033085924
synthetic,count3_r40_norm_b40,0.0,2,1,150-225,-9.565432970059899,10.966390396383119,20.531823366443017,1723.7576417099651,137.98667978762438,0.9058348227579271
synthetic,count3_r40_norm_b40,5.0,0,0,10-75,19.31589864596412,8.664747970492023,-10.651150675472095,1295254.229517498,176149.01623460365,0.533193405612135
synthetic,count3_r40_norm_b40,5.0,0,1,150-225,-3.854747978776107,13.840733261882988,17.695481240659095,7474.741306336923,308.6901988726031,1.7558333702058841
synthetic,count3_r40_norm_b40,5.0,1,0,10-75,20.917600346881507,10.28531457273165,-10.632285774149857,1858519.683317147,174034.6434107057,0.7743573586434059
synthetic,count3_r40_norm_b40,5.0,1,1,150-225,-4.119422122743451,13.840733261882988,17.96015538462644,7474.741306336923,308.6901988726031,1.7558333702058841
synthetic,count3_r40_norm_b40,5.0,2,0,10-75,19.31589864596412,8.320750776694874,-10.995147869269244,1268705.49419834,186760.8074612408,0.49258938651808454
synthetic,count3_r40_norm_b40,5.0,2,1,150-225,-4.565432970059899,10.951212490411908,15.516645460471807,5439.746179227464,436.97580064677794,0.9026745986299466
synthetic,count3_r40_norm_b40,10.0,0,0,10-75,24.31589864596412,8.664101521908854,-15.651797124055264,4095984.728953429,557119.2651571321,0.5331140455271626
synthetic,count3_r40_norm_b40,10.0,0,1,150-225,1.145252021223893,13.825117566712011,12.679865545488118,23590.421808698673,977.7412761942747,1.7495313504649963
synthetic,count3_r40_norm_b40,10.0,1,0,10-75,25.917600346881507,10.285635285803052,-15.631965061078455,5878030.176469684,550387.146129984,0.7744145446559482
synthetic,count3_r40_norm_b40,10.0,1,1,150-225,0.8805778772565489,13.825117566712011,12.944539689455462,23590.421808698673,977.7412761942747,1.7495313504649963
synthetic,count3_r40_norm_b40,10.0,2,0,10-75,24.31589864596412,8.320345552427458,-15.99555309353666,4012118.0866096853,590662.1632912824,0.4925434269515931
synthetic,count3_r40_norm_b40,10.0,2,1,150-225,0.43456702994010143,10.939892746300385,10.505325716360284,17182.715297951494,1383.893022529771,0.9003248702869457
synthetic,count3_r40_norm_b40,15.0,0,0,10-75,29.31589864596412,8.663736101234388,-20.65216254472973,12952697.377170414,1761921.7178085675,0.5330691905481982
synthetic,count3_r40_norm_b40,15.0,0,1,150-225,6.145252021223893,13.814996610148533,7.66974458892464,74517.30756355377,3095.6902097305156,1.745458926079726
synthetic,count3_r40_norm_b40,15.0,1,0,10-75,30.917600346881507,10.285813362386078,-20.631786984495427,18589520.192374606,1740551.3653335625,0.7744462991287885
synthetic,count3_r40_norm_b40,15.0,1,1,150-225,5.880577877256549,13.814996610148533,7.934418732891984,74517.30756355377,3095.6902097305156,1.745458926079726
synthetic,count3_r40_norm_b40,15.0,2,0,10-75,29.31589864596412,8.320115882943407,-20.995782763020713,12687644.472786985,1867967.9146545706,0.4925173802923869
synthetic,count3_r40_norm_b40,15.0,2,1,150-225,5.434567029940101,10.932651022031838,5.498083992091736,54302.98521689211,4380.852213590507,0.8988248577640583
synthetic,count3_r40_norm_b40,20.0,0,0,10-75,34.31589864596412,8.663530010749191,-25.652368635214927,40960126.66457497,5571963.847086796,0.5330438948361693
synthetic,count3_r40_norm_b40,20.0,0,1,150-225,11.145252021223893,13.80888332740871,2.6636313061848167,235499.36174291896,9797.187093240009,1.743003684805091
synthetic,count3_r40_norm_b40,20.0,1,0,10-75,35.91760034688151,10.285912783317027,-25.63168756356448,58787993.48996409,5504239.962048916,0.7744640283555139
synthetic,count3_r40_norm_b40,20.0,1,1,150-225,10.880577877256549,13.80888332740871,2.928305450152161,235499.36174291896,9797.187093240009,1.743003684805091
synthetic,count3_r40_norm_b40,20.0,2,0,10-75,34.31589864596412,8.319986162789546,-25.99591248317457,40122234.97018037,5907265.638532472,0.4925026694270962
synthetic,count3_r40_norm_b40,20.0,2,1,150-225,10.434567029940101,10.928302660951363,0.49373563101126194,171662.22905399147,13862.593280115929,0.8979253623293652
synthetic,count3_r40_norm_b65,-10.0,0,0,10-75,4.315898645964118,10.058091765863571,5.7421931198994525,40658.843753965826,4011.8607232317217,0.7348846042913624
synthetic,count3_r40_norm_b65,-10.0,0,1,150-225,-18.73289541202915,21.442710877674998,40.17560628970415,200.56026649274642,1.438711815372244,10.108368372979678
synthetic,count3_r40_norm_b65,-10.0,1,0,10-75,5.917600346881503,13.203640910300257,7.286040563418753,59660.80574835059,2853.1527511555582,1.51626134552031
synthetic,count3_r40_norm_b65,-10.0,1,1,150-225,-19.883840141322047,20.666811850743084,40.55065199206513,150.53944973409784,1.2911275231852213,8.454562861667164
synthetic,count3_r40_norm_b65,-10.0,2,1,150-225,-21.05897121145543,21.542301268128583,42.60127247958401,123.87966312558942,0.8685001321540666,10.342846976638926
synthetic,count3_r40_norm_b65,-5.0,0,0,10-75,9.315898645964118,10.05843323357265,0.7425345876085316,128598.73905511788,12688.006336931467,0.7349423874864387
synthetic,count3_r40_norm_b65,-5.0,0,1,150-225,-13.732895412029153,23.123383092473347,36.8562785045025,638.471557075312,3.110306912995864,14.884980901076087
synthetic,count3_r40_norm_b65,-5.0,1,0,10-75,10.917600346881503,13.202256763984067,2.284656417102564,188659.25709618538,9025.108745950323,1.5157781726423485
synthetic,count3_r40_norm_b65,-5.0,1,1,150-225,-14.883840141322048,22.16350202381252,37.047342165134566,469.93645845787387,2.855544531338031,11.933289450431856
synthetic,count3_r40_norm_b65,-5.0,2,1,150-225,-16.05897121145543,23.785525342841744,39.84449655429717,391.176383060091,1.6361386066640382,17.33654322597126
synthetic,count3_r40_norm_b65,0.0,0,0,10-75,14.315898645964118,10.058533716053171,-4.257364929910947,406709.2346409982,40126.44285198402,0.7349593920056158
synthetic,count3_r40_norm_b65,0.0,0,1,150-225,-8.732895412029153,23.877181857059398,32.61007726908855,2027.994589869239,8.305171526992885,17.70631385977494
synthetic,count3_r40_norm_b65,0.0,1,0,10-75,15.917600346881503,13.201332813949925,-2.716267532931578,596585.2816808557,28545.60508974256,1.5154557291422361
synthetic,count3_r40_norm_b65,0.0,1,1,150-225,-9.883840141322048,22.77896193202414,32.662802073346185,1476.3367953961024,7.785549151095893,13.750109784280653
synthetic,count3_r40_norm_b65,0.0,2,1,150-225,-11.058971211455429,24.77618123321946,35.83515244467489,1236.9304162738665,4.118386917906264,21.778506594956465
synthetic,count3_r40_norm_b65,5.0,0,0,10-75,19.31589864596412,10.058561281732084,-9.257337364232034,1286207.6372991707,126898.05215233781,0.7349640569782909
synthetic,count3_r40_norm_b65,5.0,0,1,150-225,-3.732895412029153,24.178255577865627,27.91115098989478,6430.4562791350045,24.570626600651696,18.97734837886042
synthetic,count3_r40_norm_b65,5.0,1,0,10-75,20.917600346881503,13.200767230768548,-7.716833116112955,1886555.4857797641,90280.2721837269,1.5152583836774913
synthetic,count3_r40_norm_b65,5.0,1,1,150-225,-4.8838401413220485,22.994815664693633,27.87865580601568,4652.41372403966,23.34515499624624,14.450788305773841
synthetic,count3_r40_norm_b65,5.0,2,1,150-225,-6.058971211455429,25.10893746136686,31.16790867282229,3912.306567654513,12.065327991794573,23.512765830428382
synthetic,count3_r40_norm_b65,10.0,0,0,10-75,24.31589864596412,10.058567633115302,-14.257331012848816,4067489.442416949,401300.47246420686,0.734965131834635
synthetic,count3_r40_norm_b65,10.0,0,1,150-225,1.267104587970847,24.29731401697091,23.03020942900006,20367.207267915284,75.71816515276038,19.50479428389578
synthetic,count3_r40_norm_b65,10.0,1,0,10-75,25.917600346881503,13.200434637138972,-12.717165709742531,5965790.285551641,285512.10034839076,1.5151423458253883
synthetic,count3_r40_norm_b65,10.0,1,1,150-225,0.11615985867795153,23.06555073683584,22.949390878157885,14684.598057913317,72.49482235344982,14.688080571123558
synthetic,count3_r40_norm_b65,10.0,2,1,150-225,-1.0589712114554288,25.20003967800537,26.2590108894608,12374.130689597003,37.36893585295749,24.01120415201801
synthetic,count3_r40_norm_b65,15.0,0,0,10-75,29.31589864596412,10.058568311615893,-19.257330334348225,12862787.956394603,1269048.672589406,0.7349652466586397
synthetic,count3_r40_norm_b65,15.0,0,1,150-225,6.267104587970847,24.346751576255624,18.07964698828478,64465.65949683775,236.9481227606278,19.728094070150693
synthetic,count3_r40_norm_b65,15.0,1,0,10-75,30.917600346881503,13.20024300830547,-17.717357338576033,18865447.0763098,902906.5442786557,1.5150754929025683
synthetic,count3_r40_norm_b65,15.0,1,1,150-225,5.1161598586779515,23.08814537138623,17.97198551270828,46388.7842086566,227.82346520940538,14.764696007189956
synthetic,count3_r40_norm_b65,15.0,2,1,150-225,3.941028788544571,25.218169664569263,21.277140876024692,39135.50997861017,117.69392082617884,24.111650447863187
synthetic,count3_r40_norm_b65,20.0,0,0,10-75,34.31589864596412,10.058567778332064,-24.257330867632056,40676165.25403327,4013129.9711414627,0.7349651564099549
synthetic,count3_r40_norm_b65,20.0,0,1,150-225,11.267104587970847,24.368796279810972,13.101691691840125,203964.46924285346,745.8901836532345,19.828488075956397
synthetic,count3_r40_norm_b65,20.0,1,0,10-75,35.9176003468815,13.2001337937879,-22.7174665530936,59657714.60647459,2855309.779650515,1.5150373929115744
synthetic,count3_r40_norm_b65,20.0,1,1,150-225,10.116159858677952,23.095286001332983,12.979126142655032,146610.00692223606,718.8445991339509,14.78899195274488
synthetic,count3_r40_norm_b65,20.0,2,1,150-225,8.941028788544571,25.217695113962023,16.27666632541745,123767.29773083542,372.2514494824896,24.10901592826403
synthetic,count3_r140_norm_b0,-10.0,0,2,225-300,-27.306525882151924,16.343967790520622,43.650493672672546,31.315719382644374,0.7267174919174472,3.1246886618558745
synthetic,count3_r140_norm_b0,-10.0,1,0,75-150,-15.84512142712952,21.365998959535485,37.211120386665,1001.6516460139447,7.313357659235887,9.931386151902007
synthetic,count3_r140_norm_b0,-10.0,1,2,225-300,-26.300424048027313,17.22258490769754,43.523008955724855,34.13213586307693,0.6470010342548247,3.8253260966285727
synthetic,count3_r140_norm_b0,-10.0,2,0,75-150,-15.987530661206911,21.365998959535485,37.35352962074239,1001.6516460139447,7.313357659235887,9.931386151902007
synthetic,count3_r140_norm_b0,-10.0,2,1,75-150,-9.477366672442296,23.142074820023204,32.6194414924655,1640.4819124927312,7.957267615794409,14.94918286809036
synthetic,count3_r140_norm_b0,-10.0,2,2,225-300,-25.260012843998638,18.77133037150069,44.03134321549933,50.94344416711427,0.6760133399970982,5.464406630580512
synthetic,count3_r140_norm_b0,-5.0,0,2,225-300,-22.306525882151924,19.997144110098116,42.303669992250036,94.78362689742958,0.9484597644046112,7.246434708549345
synthetic,count3_r140_norm_b0,-5.0,1,0,75-150,-10.84512142712952,21.582088714204083,32.4272101413336,3171.2557287574464,22.030400545702477,10.438037286848628
synthetic,count3_r140_norm_b0,-5.0,1,2,225-300,-21.300424048027313,20.431112841562793,41.7315368895901,107.51319820159628,0.973532595217825,8.007948226441489
synthetic,count3_r140_norm_b0,-5.0,2,0,75-150,-10.987530661206911,21.582088714204083,32.569619375410994,3171.2557287574464,22.030400545702477,10.438037286848628
synthetic,count3_r140_norm_b0,-5.0,2,1,75-150,-4.477366672442296,23.3566421014474,27.834008773889693,5190.776399700469,23.96448560060849,15.706310637950883
synthetic,count3_r140_norm_b0,-5.0,2,2,225-300,-20.260012843998638,22.340798414458707,42.60081125845734,157.79759227374814,0.9204930861917293,12.430534805858402
synthetic,count3_r140_norm_b0,0.0,0,2,225-300,-17.306525882151924,22.517710076325645,39.82423595847757,293.1081908726111,1.6415607038166955,12.947352738966945
synthetic,count3_r140_norm_b0,0.0,1,0,75-150,-5.84512142712952,21.65622823772424,27.50134966485376,10035.624773045034,68.53644774449276,10.617757354299373
synthetic,count3_r140_norm_b0,0.0,1,2,225-300,-16.300424048027313,22.279049922876673,38.57947397090399,340.1310479201239,2.0125250039568527,12.255046537284004
synthetic,count3_r140_norm_b0,0.0,2,0,75-150,-5.987530661206911,21.65622823772424,27.64375889893115,10035.624773045034,68.53644774449276,10.617757354299373
synthetic,count3_r140_norm_b0,0.0,2,1,75-150,0.5226333275577043,23.434749159270392,22.91211583171269,16420.983055715107,74.46020662387147,15.991341152083564
synthetic,count3_r140_norm_b0,0.0,2,2,225-300,-15.260012843998636,24.606675602748464,39.8666884467471,493.8426314497955,1.7097043545925064,20.94486342313032
synthetic,count3_r140_norm_b0,5.0,0,2,225-300,-12.306525882151924,23.799721995135602,36.10624787728753,916.0357454267462,3.818917016784427,17.39330737964627
synthetic,count3_r140_norm_b0,5.0,1,0,75-150,-0.84512142712952,21.68195679044843,22.52707821757795,31748.851437028476,215.54221404328484,10.680845956433364
synthetic,count3_r140_norm_b0,5.0,1,2,225-300,-11.300424048027313,23.070571742189102,34.37099579021641,1076.740771610229,5.309504387760979,14.705071710162219
synthetic,count3_r140_norm_b0,5.0,2,0,75-150,-0.987530661206911,21.68195679044843,22.669487451655343,31748.851437028476,215.54221404328484,10.680845956433364
synthetic,count3_r140_norm_b0,5.0,2,1,75-150,5.522633327557704,23.46428265400214,17.941649326444434,51939.68688245345,233.92199639865714,16.10045828072601
synthetic,count3_r140_norm_b0,5.0,2,2,225-300,-10.260012843998636,25.64474770005406,35.9047605440527,1553.2072931754024,4.234037022005446,26.600190231175862
synthetic,count3_r140_norm_b0,10.0,0,2,225-300,-7.306525882151924,24.30631260491988,31.612838487071805,2878.3838980701066,10.678677135581994,19.545250143700372
synthetic,count3_r140_norm_b0,10.0,1,0,75-150,4.15487857287048,21.691268652751532,17.536390079881052,100423.1030991827,680.3098699806934,10.703771706943048
synthetic,count3_r140_norm_b0,10.0,1,2,225-300,-6.300424048027313,23.35047759437257,29.650901642399884,3407.896851234363,15.755735512810993,15.684032441063092
synthetic,count3_r140_norm_b0,10.0,2,0,75-150,4.012469338793089,21.691268652751532,17.678799313958443,100423.1030991827,680.3098699806934,10.703771706943048
synthetic,count3_r140_norm_b0,10.0,2,1,75-150,10.522633327557704,23.47622688996526,12.953593562407557,164269.7772671972,737.7937625317523,16.14479970611447
synthetic,count3_r140_norm_b0,10.0,2,2,225-300,-5.260012843998636,26.012010496896085,31.27202334089472,4897.338736052607,12.267585524269988,28.947497305790577
synthetic,count3_r140_norm_b0,15.0,0,2,225-300,-2.3065258821519237,24.48085348746889,26.787379369620815,9070.497872564938,32.32553914597247,20.34676275666969
synthetic,count3_r140_norm_b0,15.0,1,0,75-150,9.15487857287048,21.694862619367363,12.539984046496883,317609.71612600563,2149.8468242150752,10.712633187232976
synthetic,count3_r140_norm_b0,15.0,1,2,225-300,-1.3004240480273133,23.440852737572484,24.741276785599798,10782.845620498209,48.82565899656129,16.013831196452998
