model,samples,snr_ref_db,scene,range_class,count,bs,target_index,visible,matched,false_alarms_bs,r_gt_m,u_gt,r_hat_m,u_hat,vr_hat_mps,range_abs_m,u_abs,xy_abs_m,peak_to_noise_db,gt_rd_snr_db
B12,12,10.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.997409347189475,-1.257250834410309e-05,-7.999845794990358,0.0025906528105252846,1.257250834410309e-05,0.0026583756545954084,24.27835876878632,56.92850546322167
B12,12,10.0,count1_r40_norm_b0,near,1,1,0,True,True,0,175.25489256570543,0.6102558395972497,175.25000610249097,0.6099516915625722,4.768747455405043,0.004886463214461401,0.0003041480346774872,0.06742412574141068,23.961109619902466,56.92850546322167
B8,8,10.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.997320694014505,-1.5081534237381154e-05,-8.045388766812827,0.0026793059854952617,1.5081534237381154e-05,0.002766016850106752,24.848722223464968,55.252609185696286
B8,8,10.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.2483699299848,0.609800193144527,4.763539155242906,0.006522635720642711,0.0004556464527226689,0.10094599193634742,23.73275008445137,55.252609185696286
E0,256,15.0,count1_r40_norm_b0,near,1,0,0,True,True,2,40.0,0.0,39.997454765851636,-1.6650455181021334e-06,-7.938111763143864,0.0025452341483642726,1.6650455181021334e-06,0.0025662070390843326,25.302975548582026,75.42943054584742
E0,256,15.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25091009792652,0.6101837197822826,4.503600319445755,0.003982467778911314,7.211981496713094e-05,0.016437556905834216,24.020770397008388,75.42943054584742
B64,64,15.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99747683490287,-5.129624652168497e-06,-7.937805378909952,0.0025231650971306863,5.129624652168497e-06,0.0025512472139517448,25.322764542223428,69.43205267663545
B64,64,15.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.24983007218407,0.6102100968655879,4.520170614420134,0.005062493521364786,4.574273166180198e-05,0.011311994799370034,25.10446186540099,69.43205267663545
B32,32,15.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99748754054982,-6.398725110025633e-06,-7.938200588221065,0.0025124594501804154,6.398725110025633e-06,0.0025450223431714297,25.3213547735946,66.42347118906399
B32,32,15.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25045743609977,0.6102341176568441,4.506396467083357,0.004435129605667498,2.1721940405616813e-05,0.006539006838223609,23.901191066251787,66.42347118906399
B24,24,15.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99748047824086,-8.60755153950175e-06,-7.905041136965314,0.002519521759140275,8.60755153950175e-06,0.00256231190162765,24.864547948146104,65.08526105370053
B24,24,15.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.2508802121398,0.6102143797926117,4.55729706365834,0.004012353565627791,4.145980463798882e-05,0.01000811591022502,23.815755400094154,65.08526105370053
B16,16,15.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99747717304917,-1.2344120980981759e-05,-7.93730132706791,0.0025228269508303924,1.2344120980981759e-05,0.002589530360241291,23.599990342960947,63.047412971396504
B16,16,15.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25087029132047,0.6101294333980484,4.62420246524293,0.004022274384965385,0.00012640619920134544,0.02823887087620673,24.41819533552911,63.047412971396504
B12,12,15.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99740895136334,-7.070676447378675e-06,-7.997906136366191,0.0025910486366598207,7.070676447378675e-06,0.0026265643278534827,24.28195834045582,61.92850546322167
B12,12,15.0,count1_r40_norm_b0,near,1,1,0,True,True,0,175.25489256570543,0.6102558395972497,175.25097934787703,0.6100689001293871,4.682401958784099,0.003913217828397819,0.0001869394678626346,0.04151948042919816,24.6191754483918,61.92850546322167
B8,8,15.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99735914342194,-8.481855040480038e-06,-8.04352089392668,0.0026408565780613458,8.481855040480038e-06,0.0026829334880297804,24.856197683874246,60.252609185696286
B8,8,15.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25002689150693,0.6099833028780869,4.6847674587480395,0.004865674198498482,0.0002725367191628303,0.060454676849008966,24.659602259221785,60.252609185696286
E0,256,20.0,count1_r40_norm_b0,near,1,0,0,True,True,1,40.0,0.0,39.99743460159178,-9.362960098128634e-07,-7.938111132255442,0.0025653984082225634,9.362960098128634e-07,0.0025859468325643703,25.302568533649957,80.42943054584742
E0,256,20.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25150916813237,0.610199803137707,4.503408632028261,0.003383397573060165,5.603645954266323e-05,0.012845103599186647,24.035674119652434,80.42943054584742
B64,64,20.0,count1_r40_norm_b0,near,1,0,0,True,True,1,40.0,0.0,39.997447010538245,-2.884444747544358e-06,-7.93794271782987,0.002552989461754862,2.884444747544358e-06,0.0025757176700927794,25.322439277108884,74.43205267663545
B64,64,20.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.2509007462889,0.6102146208496494,4.517369477661658,0.00399181941654092,4.121874760032451e-05,0.009951049474428745,25.17210340265747,74.43205267663545
B32,32,20.0,count1_r40_norm_b0,near,1,0,0,True,True,1,40.0,0.0,39.997453027367996,-3.5981128601649944e-06,-7.938165194026692,0.0025469726320039854,3.5981128601649944e-06,0.0025710766021597715,25.32215661053254,71.42347118906397
B32,32,20.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25125528725394,0.6102281493939812,4.4991855641436285,0.0036372784514924206,2.7690203268537772e-05,0.00712271118751117,23.993086866194382,71.42347118906397
B24,24,20.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99744905596374,-4.8403445731061915e-06,-7.904658660137475,0.002550944036258329,4.8403445731061915e-06,0.0025782767642554727,24.865467606642863,70.08526105370053
B24,24,20.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.2514895659258,0.6102170201464708,4.543386479812401,0.003402999779638094,3.8819450778881937e-05,0.009234502238742736,23.954985031802224,70.08526105370053
B16,16,20.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.997447197702556,-6.941954067485506e-06,-7.93652549634079,0.0025528022974441456,6.941954067485506e-06,0.002587690671759978,23.600350962841464,68.04741297139651
B16,16,20.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.25148382611363,0.6101692004019078,4.594767748409983,0.003408739591804988,8.663919534190878e-05,0.019459039611350978,24.624689683340407,68.04741297139651
B12,12,20.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99740880411564,-3.976334471316417e-06,-7.996814577603748,0.002591195884356523,3.976334471316417e-06,0.0026164442114266417,24.28357262153718,66.92850546322167
B12,12,20.0,count1_r40_norm_b0,near,1,1,0,True,True,0,175.25489256570543,0.6102558395972497,175.25154160725876,0.6101351011296333,4.632701850944397,0.0033509584466742126,0.00012073846761639917,0.02690723879444428,24.872373756258618,66.92850546322167
B8,8,20.0,count1_r40_norm_b0,near,1,0,0,True,True,0,40.0,0.0,39.99738080940267,-4.769977454526494e-06,-8.042466314527713,0.0026191905973291796,4.769977454526494e-06,0.0026466754887624054,24.85976302796245,65.25260918569629
B8,8,20.0,count1_r40_norm_b0,near,1,1,0,True,True,1,175.25489256570543,0.6102558395972497,175.2509955073062,0.610086838155809,4.638675445864973,0.003897058399246589,0.00016900144144071927,0.037571348797264634,25.02540155092422,65.25260918569629
E0,256,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99735017883855,0.642705354554815,-4.169995484923689,0.0026498211614409684,8.225513172432919e-05,0.0050288602300885745,24.92770176574218,55.33709456170874
E0,256,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,1,169.03846995725763,0.48173989849880217,169.03791497383153,0.48131972275241025,5.561874500728882,0.0005549834260989428,0.00042017574639191535,0.08100631241100123,24.08182931479448,55.33709456170874
B64,64,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99743858862347,0.6426926178618233,-4.164937803354514,0.0025614113765257684,9.499182471606193e-05,0.005556911023694969,25.313694532664087,49.38772302175412
B64,64,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04863621938577,0.4813199285346869,5.490356590760387,0.01016626212813776,0.0004199699641152521,0.08160360945208352,21.637903190693294,49.38772302175412
B32,32,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99788028738259,0.6427124690226668,-4.1472735611660525,0.0021197126174001824,7.51406638725971e-05,0.004440302056242806,23.766362500963556,46.077223844055666
B32,32,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.06290520551804,0.48063576894781385,5.247700118477886,0.024435248260402886,0.0011041295509883198,0.21423127888863375,20.091327769385483,46.077223844055666
B24,24,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99822566520636,0.6427027594133962,-4.185431928374486,0.0017743347936303167,8.485027314319993e-05,0.004745395160076068,24.217227134846393,44.9265070008024
B24,24,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.05585477242383,0.48103326062768187,5.14216825040209,0.017384815166195722,0.000706637871120297,0.137331372636241,18.893536596226433,44.9265070008024
B16,16,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.998173296868394,0.6427115811022073,-4.216863411691794,0.001826703131598606,7.602858433208848e-05,0.004347631030496703,24.823721678016675,43.29766596599605
B16,16,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.074716898267,0.48148765480488737,5.1502903181951885,0.03624694100938086,0.00025224369391479984,0.06066765148205573,18.13546918154676,43.29766596599605
B12,12,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99784284313321,0.6427190939754089,-4.227431859164844,0.0021571568667795304,6.851571113042354e-05,0.004162336647680611,25.020716464132246,42.09431077291832
B12,12,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.08838178395678,0.4823441534413499,5.376079739611998,0.04991182669914451,0.0006042549425477328,0.12679373974647545,17.1086153306789,42.09431077291832
B8,8,-5.0,count1_r40_norm_b40,near,1,0,0,True,True,1,39.99999999999999,0.6427876096865394,39.99746344252293,0.6427219580499286,-4.2724022384881986,0.002536557477064605,6.565163661076401e-05,0.004254741801794467,25.16014209192347,40.357785208962405
B8,8,-5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.10933037593531,0.48300597726295513,5.563708991510979,0.07086041867768245,0.001266078764152967,0.25434360918087745,15.553066214650146,40.357785208962405
E0,256,0.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997375741428215,0.6427081138231735,-4.170020603931919,0.002624258571778171,7.949586336586378e-05,0.004894368811728001,24.929004636659986,60.33709456170874
E0,256,0.0,count1_r40_norm_b40,near,1,1,0,True,True,1,169.03846995725763,0.48173989849880217,169.03806452617988,0.4815424424314032,5.560941191203474,0.00040543107775192766,0.00019745606739896004,0.03807179254716077,24.782115398996666,60.33709456170874
B64,64,0.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99742563323392,0.6427009505254208,-4.167495346515972,0.0025743667660762526,8.665916111860739e-05,0.0051850948375935565,25.31044621508773,54.38772302175412
B64,64,0.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04388519481202,0.48154367442161,5.526480038172849,0.005415237554387886,0.00019622407719216417,0.03821869915642227,23.526808397413795,54.38772302175412
B32,32,0.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997673125859656,0.642712115359416,-4.1528806520208095,0.002326874140337054,7.549432712339321e-05,0.004560147514167762,23.76650321331831,51.077223844055666
B32,32,0.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0524970050962,0.48116213664005303,5.378104472348259,0.014027047838567341,0.0005777618587491373,0.1122647999059367,22.823205480906875,51.077223844055666
B24,24,0.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997867163989284,0.64270665237979,-4.188861875224893,0.002132836010709127,8.095730674939627e-05,0.004712690544453886,24.21041170828987,49.9265070008024
B24,24,0.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.057342914925,0.4811476222495086,5.327641264362511,0.018872957667355195,0.0005922762492935885,0.11573411059493612,21.66645400092275,49.9265070008024
B16,16,0.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997837463911395,0.642711594204496,-4.217367360794245,0.002162536088597733,7.601548204339004e-05,0.004500822422008778,24.825728484225095,48.29766596599605
B16,16,0.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.05967563556842,0.48163575169487255,5.348184118695286,0.021205678310792564,0.00010414680392961673,0.029211955544297438,21.442098893789463,48.29766596599605
B12,12,0.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997651104184385,0.6427157805814676,-4.22733549541918,0.002348895815607932,7.182910507175233e-05,0.00441027739624543,25.042800343189864,47.09431077291832
B12,12,0.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0679066073495,0.4821151012170317,5.481238184408448,0.029436650091867023,0.0003752027182295503,0.07812203100366175,20.77078283994865,47.09431077291832
B8,8,0.0,count1_r40_norm_b40,near,1,0,0,True,True,1,39.99999999999999,0.6427876096865394,39.99743749990777,0.6427173019146142,-4.2566063654389685,0.0025625000922246954,7.030777192518212e-05,0.004464970078738686,25.214332599416647,45.357785208962405
B8,8,0.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.08172296431354,0.4824802495884755,5.589301499839526,0.04325300705590962,0.0007403510896733523,0.14921278587493367,19.542718300150934,45.357785208962405
E0,256,5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99739014866925,0.6427096652980717,-4.170034848203921,0.0026098513307459825,7.79443884676434e-05,0.004819002289974692,24.929085860478963,65.33709456170874
E0,256,5.0,count1_r40_norm_b40,near,1,1,0,True,True,1,169.03846995725763,0.48173989849880217,169.0381246624552,0.4816674303453606,5.560475532578193,0.0003452948024289526,7.246815344158497e-05,0.013976717188263337,25.01141039294001,65.33709456170874
B64,64,5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997418260400984,0.642705636785888,-4.168934300720839,0.00258173959900887,8.197290065137253e-05,0.004980287478198925,25.306124588198852,59.38772302175412
B64,64,5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04133066889014,0.4816684724082512,5.546461970965413,0.002860711632507673,7.142609055094118e-05,0.014065901416809507,24.34853984324263,59.38772302175412
B32,32,5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997557153717906,0.6427119157726828,-4.156037321773129,0.002442846282086464,7.569391385653379e-05,0.004630098189891322,23.762764280939905,56.07722384405568
B32,32,5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.046359522053,0.4814549474804879,5.448928679974687,0.007889564795362958,0.0002849510183142723,0.05550264446853976,24.32542081292818,56.07722384405568
B24,24,5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997666211977474,0.6427088428084489,-4.1907897197234645,0.0023337880225184904,7.87668780904971e-05,0.0047098144383669995,24.20095312940413,54.9265070008024
B24,24,5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04908832825475,0.4814470661291955,5.4279364724365795,0.010618370997121929,0.0002928323696066437,0.05744908999283999,23.240679902089177,54.9265070008024
B16,16,5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99764943142007,0.6427116158182584,-4.217618884053965,0.0023505685799207754,7.599386828094357e-05,0.00459462658548305,24.817153178007196,53.29766596599605
B16,16,5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.05057044145377,0.48171954202339157,5.461909625918911,0.012100484196139405,2.035647541059893e-05,0.012726207450452368,23.546129281272613,53.29766596599605
B12,12,5.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99754446615668,0.6427139578996258,-4.22715853108352,0.00245553384331032,7.365178691354224e-05,0.004547805560121714,25.04146475341627,52.09431077291832
B12,12,5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.05536914788857,0.4819883515700858,5.544856623687499,0.016899190630937255,0.0002484530712836275,0.05080649585298938,23.362065555690826,52.09431077291832
B8,8,5.0,count1_r40_norm_b40,near,1,0,0,True,True,1,39.99999999999999,0.6427876096865394,39.997424269033296,0.6427147853702861,-4.247314082927262,0.002575730966697165,7.282431625321717e-05,0.004579474753759781,25.222792730406965,50.357785208962405
B8,8,5.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.06380483747895,0.482191349486685,5.611350980067389,0.025334880221322464,0.000451450987882851,0.09067864920973291,22.717707445832666,50.357785208962405
E0,256,10.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997398260690126,0.6427105377009594,-4.1700428959339115,0.0026017393098669572,7.707198557993511e-05,0.004776708264525624,24.928925426807,70.33709456170874
E0,256,10.0,count1_r40_norm_b40,near,1,1,0,True,True,1,169.03846995725763,0.48173989849880217,169.0381508491934,0.48173763359863764,5.5602324009547885,0.0003191080642181987,2.264900164528072e-06,0.0005409497996183885,25.075989970835604,70.33709456170874
B64,64,10.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997414086642976,0.6427082722091478,-4.169743719384775,0.0025859133570165227,7.933747739152786e-05,0.004866662036262301,25.302907525025084,64.38772302175411
B64,64,10.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.03993224227835,0.4817383293793214,5.55758789380714,0.0014622850207217652,1.5691194807931907e-06,0.0014938824584366725,24.640354939618714,64.38772302175411
B32,32,10.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99749210297211,0.6427118033133925,-4.157813579343235,0.0025078970278826773,7.580637314685834e-05,0.004670188977279801,23.75945800394083,61.077223844055666
B32,32,10.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04281899832966,0.48161858453348555,5.487950520221653,0.004349041072032378,0.0001213139653166162,0.023791512224692515,24.980051142106245,61.077223844055666
B24,24,10.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997553412819826,0.6427100749725921,-4.191873529985006,0.0024465871801666594,7.753471394722489e-05,0.004713097419745027,24.193867586588503,59.9265070008024
B24,24,10.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0443542197914,0.48161424226007576,5.483308418844623,0.005884262533754736,0.00012565623872640153,0.024932523084524105,23.936912642183763,59.9265070008024
B16,16,10.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997543951526076,0.6427116324620011,-4.217750262740407,0.002456048473916894,7.59772245382262e-05,0.004649603679883881,24.809285122948502,58.29766596599605
B16,16,10.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04524259467405,0.48176682361569767,5.526536142209698,0.0067726374164180925,2.6925116895504253e-05,0.008535926070529451,24.537484089350876,58.29766596599605
B12,12,10.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99748487238519,0.6427129456978933,-4.227020300167016,0.0025151276147994395,7.466398864608426e-05,0.004624531220268712,25.03637584630632,57.09431077291832
B12,12,10.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04799388821326,0.48191774539027843,5.581974852527598,0.009523930955623428,0.0001778468914762632,0.03559303732630019,24.715165337767896,57.09431077291832
B8,8,10.0,count1_r40_norm_b40,near,1,0,0,True,True,1,39.99999999999999,0.6427876096865394,39.99741725588843,0.6427134021855029,-4.241959715010094,0.002582744111563784,7.420750103648288e-05,0.004642636608425409,25.22055583595464,55.357785208962405
B8,8,10.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.05295022696657,0.4820311371777947,5.626275711699552,0.014480269708940341,0.00029123867899255584,0.0580003259528453,24.615657118843636,55.357785208962405
E0,256,15.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997402825652145,0.6427110282715859,-4.170047433393739,0.002597174347847897,7.658141495348048e-05,0.004752953128900647,24.928770023887093,75.33709456170874
E0,256,15.0,count1_r40_norm_b40,near,1,1,0,True,True,1,169.03846995725763,0.48173989849880217,169.03816315312665,0.48177708540008657,5.560101602895903,0.00030680413098593817,3.718690128440283e-05,0.007176750139031601,25.090634428056696,75.33709456170874
B64,64,15.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99741173079582,0.6427097542625284,-4.170198963450095,0.0025882692041747646,7.785542401095302e-05,0.004803293732155867,25.300850176238665,69.38772302175411
B64,64,15.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.03915807276715,0.4817775112662292,5.563808506118633,0.0006881155095186386,3.761276742703101e-05,0.007284919353070211,24.733894457404695,69.38772302175411
B32,32,15.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99745557442893,0.642711740002276,-4.158812800703506,0.0025444255710596053,7.586968426331886e-05,0.004692963122661759,23.757219162015186,66.07722384405568
B32,32,15.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04080000822944,0.4817102784602478,5.509636764667094,0.0023300509718069407,2.9620038554389883e-05,0.006168518341237571,25.234844478502943,66.07722384405568
B24,24,15.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99749004576622,0.6427107679944035,-4.192482908643286,0.00250995423377276,7.68416921358428e-05,0.004716485861674589,24.189327555469,64.9265070008024
B24,24,15.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04166345676893,0.4817078651723332,5.514127304070179,0.0031934995112976594,3.203332646894985e-05,0.0069538215145835735,24.208878399362877,64.9265070008024
B16,16,15.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99748471743244,0.6427116432384034,-4.217820962671211,0.002515282567550514,7.596644813601117e-05,0.004681190457590524,24.8039041175223,63.29766596599605
B16,16,15.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0421805651331,0.4817934638106577,5.563074496794717,0.0037106078754618466,5.356531185551905e-05,0.01097522944843318,24.914280232450263,63.29766596599605
B12,12,15.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.997451478104836,0.6427123805212032,-4.226930343128494,0.0025485218951573074,7.522916533619917e-05,0.004667481950627261,25.03214984162174,62.09431077291832
B12,12,15.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0437441897018,0.48187825639247495,5.603258124258207,0.005274232444179461,0.00013835789367278029,0.027195525649621296,25.261282697717114,62.09431077291832
B8,8,15.0,count1_r40_norm_b40,near,1,0,0,True,True,1,39.99999999999999,0.6427876096865394,39.99741344677835,0.6427126344355506,-4.238908066184862,0.002586553221640031,7.497525098876245e-05,0.0046777583805313345,25.217094191500358,60.357785208962405
B8,8,15.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.04659867688753,0.4819417761247942,5.635482797375159,0.008128719629894476,0.00020187762599205294,0.03976833873737898,25.45519082336101,60.357785208962405
E0,256,20.0,count1_r40_norm_b40,near,1,0,0,True,True,1,39.99999999999999,0.6427876096865394,39.99740539374294,0.6427113041341669,-4.170049988754902,0.002594606257055432,7.630555237247982e-05,0.004739603809757684,24.928662021246055,80.33709456170874
E0,256,20.0,count1_r40_norm_b40,near,1,1,0,True,True,1,169.03846995725763,0.48173989849880217,169.03816930467843,0.4817992623865856,5.5600299238937385,0.0003006525791988679,5.936388778343682e-05,0.011450264985889762,25.091906842480235,80.33709456170874
B64,64,20.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99741040323066,0.6427105876969306,-4.170454989579795,0.0025895967693330135,7.702198960879425e-05,0.004767833552414913,25.29961485353441,74.38772302175411
B64,64,20.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.03872662186825,0.4817995127893219,5.567295088213209,0.00025666461061746304,5.961429051976053e-05,0.011497482938841936,24.762122465003365,74.38772302175411
B32,32,20.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99743504941022,0.6427117043774977,-4.15937481755802,0.0025649505897717972,7.590530904166837e-05,0.004705840923324354,23.755840363375572,71.07722384405567
B32,32,20.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.03965582769231,0.4817617382127866,5.5217499534680385,0.0011858704346821014,2.1839713984450615e-05,0.004374950190541247,25.332903610353995,71.07722384405567
B24,24,20.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99745443225875,0.6427111577487157,-4.192825558342244,0.002545567741243815,7.645193782368498e-05,0.004718877112568398,24.186599471403042,69.9265070008024
B24,24,20.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0401414048283,0.4817603901814037,5.5313581403515135,0.0016714475706578469,2.0491682601542216e-05,0.0042903828710913975,24.313104370514054,69.9265070008024
B16,16,20.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99745143343435,0.6427116497460079,-4.217859715094565,0.0025485665656432843,7.595994053144484e-05,0.004699159359481882,24.80057714062506,68.29766596599606
B16,16,20.0,count1_r40_norm_b40,near,1,1,0,True,True,0,169.03846995725763,0.48173989849880217,169.0404377709362,0.48180846112927733,5.583680653826567,0.0019678136785614697,6.856263047516631e-05,0.013365885454717525,25.043726737299803,68.29766596599606
B12,12,20.0,count1_r40_norm_b40,near,1,0,0,True,True,0,39.99999999999999,0.6427876096865394,39.99743273631454,0.6427120639701795,-4.226875894373759,0.0025672636854494613,7.5545716359815e-05,0.00469157289354449,25.02934380758687,67.09431077291832
