horizon_steps,horizon_seconds,ADE,FDE,J,ade_scenes,fde_scenes,ade_targets,fde_targets,valid_points,total_scenes,scenes_without_supervision,ADE_point_trainrule_eval,FDE_trainrule_eval,J_trainrule_eval,ADE_point_scoreable_scenes,FDE_scoreable_scenes,fixed_complete_targets,fixed_complete_scenes,fixed_ADE,fixed_FDE,model,family,checkpoint_stage,split,snr_db
16,1.6,0.3432929056138206,0.5967240319052345,0.6416549215664378,5436,5407,34342,33329,541471,5549,113,0.337030670601844,0.5814537467132102,0.6277575439584491,0.34403664296718767,0.5967240319052345,33073,5399,0.3386163254105474,0.590048601369527,Q_best,Q,best,train,15
17,1.7000000000000002,0.35943045080044816,0.628240148307806,0.6735505249543512,5436,5407,34342,33272,574743,5549,113,0.35296994403637694,0.6121633595062725,0.6590516237895132,0.3603072515558969,0.628240148307806,33073,5399,0.35530064792747285,0.6222498081982805,Q_best,Q,best,train,15
18,1.8,0.3755614504009212,0.6612090294420996,0.7061659651219709,5436,5404,34342,33207,607950,5549,113,0.3689108646159617,0.6439310858001632,0.6908764075160433,0.37657954152942813,0.6612090294420996,33073,5399,0.37207440419900306,0.6572282608150161,Q_best,Q,best,train,15
19,1.9000000000000001,0.39185342566010367,0.6980434844487015,0.7408751678844544,5436,5402,34342,33140,641090,5549,113,0.38502428821436885,0.6795514332297505,0.7248000048292441,0.3930279204013121,0.6980434844487015,33073,5399,0.38914459998446926,0.6964081241228615,Q_best,Q,best,train,15
20,2.0,0.4084423821897199,0.7383472538017928,0.7776160090906163,5436,5399,34342,33073,674163,5549,113,0.401446297513743,0.7183883264148277,0.7606404607211569,0.40979129965116995,0.7383472538017928,33073,5399,0.4066047326753354,0.7383472538017928,Q_best,Q,best,train,15
1,0.1,0.049218960972142525,0.049218960972142525,0.0738284414582138,5436,5436,34342,34342,34342,5549,113,0.048216664596245594,0.048216664596245594,0.07232499689436837,0.049218960972142525,0.049218960972142525,33073,5399,0.04705149933695203,0.04705149933695203,Q_best,Q,best,train,20
2,0.2,0.07320883925138919,0.09711508377093754,0.12176638113685795,5436,5436,34342,34284,68626,5549,113,0.07165596598392317,0.09513742933480203,0.11922468065132417,0.07314550317233069,0.09711508377093754,33073,5399,0.07011679774451797,0.09318209615208391,Q_best,Q,best,train,20
3,0.30000000000000004,0.0970636315444316,0.14469428662247671,0.16941077485566997,5436,5433,34342,34216,102842,5549,113,0.09498879320921615,0.14166950067037593,0.16582354354440412,0.09696335789513252,0.14469428662247671,33073,5399,0.09338893802722692,0.13993321859264485,Q_best,Q,best,train,20
4,0.4,0.12050622666334414,0.19118661330208064,0.21609953331438447,5436,5431,34342,34151,136993,5549,113,0.11797054593595463,0.187121012226275,0.21153105204909212,0.1204228402131369,0.19118661330208064,33073,5399,0.1162440939803661,0.1848095618397836,Q_best,Q,best,train,20
5,0.5,0.14306061490704905,0.2339572854609866,0.2600392576375423,5436,5430,34342,34083,171076,5549,113,0.14008644123154684,0.22894000000957962,0.25455644123633664,0.14299846622403484,0.2339572854609866,33073,5399,0.13831599140083478,0.2266035810827096,Q_best,Q,best,train,20
6,0.6000000000000001,0.16429328582261174,0.27176420508621907,0.3001753883657213,5436,5427,34342,33999,205075,5549,113,0.16091953432620035,0.2657892126514526,0.2938141406519267,0.1642646239838274,0.27176420508621907,33073,5399,0.15914870058200403,0.26331224648785023,Q_best,Q,best,train,20
7,0.7000000000000001,0.18469201302380905,0.3088873366279749,0.3391356813377965,5436,5427,34342,33941,239016,5549,113,0.18095690947853435,0.30209615712380966,0.3320049880404392,0.1847185229389969,0.3088873366279749,33073,5399,0.17913558474503163,0.29905688972319716,Q_best,Q,best,train,20
8,0.8,0.2042841048875936,0.3438980039919144,0.3762331068835508,5436,5424,34342,33874,272890,5549,113,0.20020996569538277,0.33615115762338144,0.3682855445070734,0.20437179905144937,0.3438980039919144,33073,5399,0.1984655888923373,0.33377561792347715,Q_best,Q,best,train,20
9,0.9,0.2231629590665912,0.37717358193945383,0.4117497500363181,5436,5422,34342,33812,306702,5549,113,0.21877318589797906,0.36854120765466186,0.40304378972531,0.22332089929136978,0.37717358193945383,33073,5399,0.21718378100982833,0.36692931794975675,Q_best,Q,best,train,20
10,1.0,0.24149753958097733,0.41001758674470395,0.4465063329533293,5436,5421,34342,33745,340447,5549,113,0.23679418320806092,0.40055962114670035,0.4370739937814111,0.24171650526518212,0.41001758674470395,33073,5399,0.23548550162089243,0.40020098712046925,Q_best,Q,best,train,20
11,1.1,0.25930676324324253,0.4417651481601825,0.4801893373233338,5436,5418,34342,33666,374113,5549,113,0.254304879159452,0.43133601959485823,0.4699728889568811,0.25959120207060327,0.4417651481601825,33073,5399,0.2533156050052542,0.43161663884887175,Q_best,Q,best,train,20
12,1.2000000000000002,0.27675458535611924,0.47401782875433307,0.5137634997332858,5436,5418,34342,33608,407721,5549,113,0.2714822680473471,0.4628272835089163,0.5028959098018052,0.27712566324406346,0.47401782875433307,33073,5399,0.27080472469604755,0.4631850412947746,Q_best,Q,best,train,20
13,1.3,0.2938031815228298,0.5047437986530688,0.5461750808493642,5436,5415,34342,33540,441261,5549,113,0.2882724664348169,0.49255499544176756,0.5345499641557007,0.2942648852551139,0.5047437986530688,33073,5399,0.28800869953286606,0.4944563975746881,Q_best,Q,best,train,20
14,1.4000000000000001,0.31053462637954793,0.5349295713466615,0.5779994120528786,5436,5413,34342,33475,474736,5549,113,0.3047491339041355,0.5218190249954009,0.5656586464018358,0.3110840588730772,0.5349295713466615,33073,5399,0.30500538252309356,0.5259622613960505,Q_best,Q,best,train,20
15,1.5,0.3269971916388381,0.5649959149995196,0.6094951491385979,5436,5410,34342,33406,508142,5549,113,0.3209595796521295,0.5508430167863401,0.5963810880452997,0.32763147672731174,0.5649959149995196,33073,5399,0.32185062496814065,0.5576840191988005,Q_best,Q,best,train,20
16,1.6,0.34329001677877036,0.5967132083975907,0.6416466209775658,5436,5407,34342,33329,541471,5549,113,0.3370277901453279,0.5814432001812531,0.6277493902359544,0.3440337026336322,0.5967132083975907,33073,5399,0.33861241990851604,0.5900393440141476,Q_best,Q,best,train,20
17,1.7000000000000002,0.3594271155457543,0.6282307305478266,0.6735424808196676,5436,5407,34342,33272,574743,5549,113,0.3529666742743885,0.6121541827486211,0.659043765648699,0.3603039138242424,0.6282307305478266,33073,5399,0.3552962371741508,0.622237313424307,Q_best,Q,best,train,20
18,1.8,0.3755578757065317,0.6612029484363783,0.7061593499247208,5436,5404,34342,33207,607950,5549,113,0.3689074149645745,0.6439251636961953,0.6908699968126721,0.37657602016895214,0.6612029484363783,33073,5399,0.37206991742945994,0.6572224817697151,Q_best,Q,best,train,20
19,1.9000000000000001,0.39184990130132274,0.6980421597716263,0.7408709811871359,5436,5402,34342,33140,641090,5549,113,0.3850208703885433,0.6795501436450395,0.724795942211063,0.3930244315279667,0.6980421597716263,33073,5399,0.38914031784655784,0.6964075253543184,Q_best,Q,best,train,20
20,2.0,0.40843835201306333,0.7383348631148398,0.7776057835704833,5436,5399,34342,33073,674163,5549,113,0.40144237905898666,0.7183762706716562,0.7606305143948149,0.4097872997421481,0.7383348631148398,33073,5399,0.4066000451099719,0.7383348631148398,Q_best,Q,best,train,20
1,0.1,0.04763320987485972,0.04763320987485972,0.07144981481228958,400,400,2867,2867,2867,400,0,0.04763320987485972,0.04763320987485972,0.07144981481228958,0.04763320987485972,0.04763320987485972,2808,400,0.045841191768189606,0.045841191768189606,Q_best,Q,best,V_select,5
2,0.2,0.07074896394024063,0.09348645431719727,0.11749219109883927,400,400,2867,2863,5730,400,0,0.07054651486487021,0.09348645431719727,0.11728974202346885,0.07054651486487021,0.09348645431719727,2808,400,0.068355909845701,0.09087062792321239,Q_best,Q,best,V_select,5
3,0.30000000000000004,0.09566061472760101,0.14540798076046946,0.16836460510783574,400,400,2867,2858,8588,400,0,0.09542678440027043,0.14540798076046946,0.16813077478050517,0.09542678440027043,0.14540798076046946,2808,400,0.09235350716403787,0.14034870180071154,Q_best,Q,best,V_select,5
4,0.4,0.12140813031408175,0.19887960145109004,0.22084793103962677,400,400,2867,2854,11442,400,0,0.12120269169782186,0.19887960145109004,0.22064249242336686,0.12120269169782186,0.19887960145109004,2808,400,0.11734066452066406,0.19230213659054265,Q_best,Q,best,V_select,5
5,0.5,0.14748732756622723,0.25255206790594353,0.273763361519199,400,400,2867,2853,14295,400,0,0.14737176077521638,0.25255206790594353,0.2736477947281882,0.14737176077521638,0.25255206790594353,2808,400,0.1427433677453692,0.24435418064418968,Q_best,Q,best,V_select,5
6,0.6000000000000001,0.1731117963414103,0.3019968156227392,0.3241102041527799,400,400,2867,2845,17140,400,0,0.17300765717162164,0.3019968156227392,0.3240060649829913,0.17300765717162164,0.3019968156227392,2808,400,0.16811079568341036,0.2949479353736163,Q_best,Q,best,V_select,5
7,0.7000000000000001,0.19888317276024814,0.3549653458331092,0.37636584567680276,400,400,2867,2845,19985,400,0,0.1988680893017176,0.3549653458331092,0.37635076221827213,0.1988680893017176,0.3549653458331092,2808,400,0.1937307460352605,0.34745044814636117,Q_best,Q,best,V_select,5
8,0.8,0.2243657560040004,0.40456099496624204,0.42664625348712143,400,400,2867,2842,22827,400,0,0.22443328109746588,0.40456099496624204,0.4267137785805869,0.22443328109746588,0.40456099496624204,2808,400,0.219223179263386,0.3976702118602647,Q_best,Q,best,V_select,5
9,0.9,0.24973371497653665,0.45488931591385456,0.47717837293346393,400,400,2867,2841,25668,400,0,0.249911406419334,0.45488931591385456,0.4773560643762613,0.249911406419334,0.45488931591385456,2808,400,0.2446438611000527,0.44800931579338604,Q_best,Q,best,V_select,5
10,1.0,0.2749520251475603,0.5048466082557489,0.5273753292754347,400,400,2867,2840,28508,400,0,0.27527406452641295,0.5048466082557489,0.5276973686542874,0.27527406452641295,0.5048466082557489,2808,400,0.2699729984459497,0.49793523455902255,Q_best,Q,best,V_select,5
11,1.1,0.30031795241722814,0.5573128878329525,0.5789743963337044,400,400,2867,2835,31343,400,0,0.300751473522426,0.5573128878329525,0.5794079174389023,0.300751473522426,0.5573128878329525,2808,400,0.29557467573159607,0.5515914485880604,Q_best,Q,best,V_select,5
12,1.2000000000000002,0.3258145030618876,0.6097790602698495,0.6307040331968123,400,400,2867,2831,34174,400,0,0.3263389623000312,0.6097790602698495,0.6312284924349559,0.3263389623000312,0.6097790602698495,2808,400,0.3213838553249639,0.6052848308520093,Q_best,Q,best,V_select,5
13,1.3,0.35180112986841894,0.6680922675027908,0.6858472636198143,400,400,2867,2826,37000,400,0,0.35240579562323693,0.6680922675027908,0.6864519293746324,0.35240579562323693,0.6680922675027908,2808,400,0.34773261058296917,0.6639176736790326,Q_best,Q,best,V_select,5
14,1.4000000000000001,0.3779975385851829,0.724955738971511,0.7404754080709384,400,400,2867,2822,39822,400,0,0.3787450504269556,0.724955738971511,0.7412229199127112,0.3787450504269556,0.724955738971511,2808,400,0.37428691971675415,0.7194929384559583,Q_best,Q,best,V_select,5
15,1.5,0.4047860262920359,0.7880968679927757,0.7988344602884238,400,400,2867,2820,42642,400,0,0.40572983832554066,0.7880968679927757,0.7997782723219286,0.40572983832554066,0.7880968679927757,2808,400,0.40149435594447197,0.7823984631325223,Q_best,Q,best,V_select,5
16,1.6,0.4317076917985704,0.8440795219448967,0.8537474527710187,400,400,2867,2812,45454,400,0,0.4327782206696358,0.8440795219448967,0.8548179816420841,0.4327782206696358,0.8440795219448967,2808,400,0.4290422592850725,0.8422608093940809,Q_best,Q,best,V_select,5
17,1.7000000000000002,0.45896217757501595,0.9051439321683924,0.9115341436592121,400,400,2867,2812,48266,400,0,0.46021600558476405,0.9051439321683924,0.9127879716689603,0.46021600558476405,0.9051439321683924,2808,400,0.456944780453876,0.90338511915473,Q_best,Q,best,V_select,5
18,1.8,0.48656586523576734,0.9667823974318804,0.9699570639517076,400,400,2867,2810,51076,400,0,0.4880249252547664,0.9667823974318804,0.9714161239707064,0.4880249252547664,0.9667823974318804,2808,400,0.48525410424775317,0.9665126087436665,Q_best,Q,best,V_select,5
19,1.9000000000000001,0.5144406699306416,1.0282288635159305,1.0285551016886068,400,400,2867,2809,53885,400,0,0.5161366877123588,1.0282288635159305,1.030251119470324,0.5161366877123588,1.0282288635159305,2808,400,0.5138509709951536,1.0285945724483616,Q_best,Q,best,V_select,5
20,2.0,0.5428159567462784,1.0954868509591897,1.0905593822258732,400,400,2867,2808,56693,400,0,0.5447834793345675,1.0954868509591897,1.0925269048141621,0.5447834793345675,1.0954868509591897,2808,400,0.5429327649933554,1.0954868509591897,Q_best,Q,best,V_select,5
1,0.1,0.04751412278056275,0.04751412278056275,0.07127118417084413,400,400,2867,2867,2867,400,0,0.04751412278056275,0.04751412278056275,0.07127118417084413,0.04751412278056275,0.04751412278056275,2808,400,0.04572779788327635,0.04572779788327635,Q_best,Q,best,V_select,10
2,0.2,0.07063567551214119,0.09337813893510674,0.11732474497969456,400,400,2867,2863,5730,400,0,0.0704328328780422,0.09337813893510674,0.11712190234559557,0.0704328328780422,0.09337813893510674,2808,400,0.06824552692569734,0.09076325596811831,Q_best,Q,best,V_select,10
3,0.30000000000000004,0.09556600431003898,0.1453491797133396,0.16824059416670878,400,400,2867,2858,8588,400,0,0.09533135367869511,0.1453491797133396,0.16800594353536488,0.09533135367869511,0.1453491797133396,2808,400,0.09226018937116948,0.14028951426211378,Q_best,Q,best,V_select,10
4,0.4,0.12132474644147888,0.1988289062956455,0.22073919958930163,400,400,2867,2854,11442,400,0,0.12111835168505124,0.1988289062956455,0.22053280483287396,0.12111835168505124,0.1988289062956455,2808,400,0.11725877368451613,0.19225452662455603,Q_best,Q,best,V_select,10
5,0.5,0.14741714154697216,0.25253463657344266,0.2736844598336935,400,400,2867,2853,14295,400,0,0.14730073500533025,0.25253463657344266,0.2735680532920515,0.14730073500533025,0.25253463657344266,2808,400,0.14267434695739056,0.2443366400488884,Q_best,Q,best,V_select,10
6,0.6000000000000001,0.17305038887505206,0.30197584793171983,0.324038312840912,400,400,2867,2845,17140,400,0,0.17294513044814191,0.30197584793171983,0.3239330544140019,0.17294513044814191,0.30197584793171983,2808,400,0.1680511586580235,0.2949352171611882,Q_best,Q,best,V_select,10
7,0.7000000000000001,0.19883298832963972,0.35497860714937884,0.37632229190432914,400,400,2867,2845,19985,400,0,0.1988165352010802,0.35497860714937884,0.3763058387757695,0.1988165352010802,0.35497860714937884,2808,400,0.19368214308660694,0.3474680496581077,Q_best,Q,best,V_select,10
8,0.8,0.22432566429875497,0.4045880354239024,0.4266196820107062,400,400,2867,2842,22827,400,0,0.22439158890837496,0.4045880354239024,0.4266856066203262,0.22439158890837496,0.4045880354239024,2808,400,0.21918491075197039,0.39770428440951433,Q_best,Q,best,V_select,10
9,0.9,0.24970132155477123,0.4549123133289437,0.4771574782192431,400,400,2867,2841,25668,400,0,0.24987697732523473,0.4549123133289437,0.47733313398970667,0.24987697732523473,0.4549123133289437,2808,400,0.24461214187591301,0.4480299908674543,Q_best,Q,best,V_select,10
10,1.0,0.274924177895385,0.5048549214124937,0.5273516386016318,400,400,2867,2840,28508,400,0,0.2752439523776373,0.5048549214124937,0.5276714130838842,0.2752439523776373,0.5048549214124937,2808,400,0.2699450607171214,0.4979413302879961,Q_best,Q,best,V_select,10
11,1.1,0.30029019886608616,0.5572811742372785,0.5789307859847255,400,400,2867,2835,31343,400,0,0.3007214238532466,0.5572811742372785,0.5793620109718859,0.3007214238532466,0.5572811742372785,2808,400,0.2955459573536199,0.5515549237186047,Q_best,Q,best,V_select,10
12,1.2000000000000002,0.3257889831740057,0.6097715293167892,0.6306747478324003,400,400,2867,2831,34174,400,0,0.32631098222391564,0.6097715293167892,0.6311967468823103,0.32631098222391564,0.6097715293167892,2808,400,0.3213563438555468,0.6052705953767439,Q_best,Q,best,V_select,10
13,1.3,0.3517751687213736,0.6680554835362585,0.6858029104895029,400,400,2867,2826,37000,400,0,0.3523772970202261,0.6680554835362585,0.6864050387883553,0.3523772970202261,0.6680554835362585,2808,400,0.3477040601230074,0.6638766553325344,Q_best,Q,best,V_select,10
14,1.4000000000000001,0.3779711749554086,0.7249235830196199,0.7404329664652185,400,400,2867,2822,39822,400,0,0.3787164095348995,0.7249235830196199,0.7411782010447096,0.3787164095348995,0.7249235830196199,2808,400,0.3742573774039288,0.7194505020559054,Q_best,Q,best,V_select,10
15,1.5,0.4047595964627522,0.7880666637419977,0.7987929283337512,400,400,2867,2820,42642,400,0,0.40570123816110176,0.7880666637419977,0.7997345700321006,0.40570123816110176,0.7880666637419977,2808,400,0.40146422171231255,0.782360042029687,Q_best,Q,best,V_select,10
16,1.6,0.4316833828082203,0.844079797428604,0.8537232815225222,400,400,2867,2812,45454,400,0,0.43275152117552634,0.844079797428604,0.8547914198898283,0.43275152117552634,0.844079797428604,2808,400,0.4290140054555519,0.8422607616041404,Q_best,Q,best,V_select,10
17,1.7000000000000002,0.45894202219461966,0.9051835491989811,0.9115337967941102,400,400,2867,2812,48266,400,0,0.4601932842810683,0.9051835491989811,0.9127850588805589,0.4601932842810683,0.9051835491989811,2808,400,0.4569205005463627,0.9034244219993357,Q_best,Q,best,V_select,10
18,1.8,0.4865496091487448,0.9668269734851563,0.969963095891323,400,400,2867,2810,51076,400,0,0.48800600036082614,0.9668269734851563,0.9714194871034044,0.48800600036082614,0.9668269734851563,2808,400,0.48523357139054085,0.96655577574157,Q_best,Q,best,V_select,10
19,1.9000000000000001,0.5144267454755771,1.0282533617197387,1.0285534263354466,400,400,2867,2809,53885,400,0,0.5161200188550091,1.0282533617197387,1.0302466997148785,0.5161200188550091,1.0282533617197387,2808,400,0.5138327328815553,1.028617639719815,Q_best,Q,best,V_select,10
20,2.0,0.5428032641959244,1.0954927898354854,1.090549659113667,400,400,2867,2808,56693,400,0,0.5447679268969978,1.0954927898354854,1.0925143218147406,0.5447679268969978,1.0954927898354854,2808,400,0.5429157357292518,1.0954927898354854,Q_best,Q,best,V_select,10
1,0.1,0.047450396856618934,0.047450396856618934,0.0711755952849284,400,400,2867,2867,2867,400,0,0.047450396856618934,0.047450396856618934,0.0711755952849284,0.047450396856618934,0.047450396856618934,2808,400,0.04566669547712569,0.04566669547712569,Q_best,Q,best,V_select,15
2,0.2,0.07055078832171038,0.09327192659167377,0.11718675161754727,400,400,2867,2863,5730,400,0,0.07034787207713465,0.09327192659167377,0.11698383537297154,0.07034787207713465,0.09327192659167377,2808,400,0.06816135439490724,0.0906560133126888,Q_best,Q,best,V_select,15
3,0.30000000000000004,0.09547353040152576,0.1452407287150392,0.16809389475904535,400,400,2867,2858,8588,400,0,0.09523864718276098,0.1452407287150392,0.1678590115402806,0.09523864718276098,0.1452407287150392,2808,400,0.09216674865139832,0.14017753716438044,Q_best,Q,best,V_select,15
4,0.4,0.12122701884601454,0.19871404154639527,0.2205840396192122,400,400,2867,2854,11442,400,0,0.12102021677467664,0.19871404154639527,0.22037723754787428,0.12102021677467664,0.19871404154639527,2808,400,0.11715855884196631,0.19213398941367035,Q_best,Q,best,V_select,15
5,0.5,0.1473177794708618,0.2524270712073991,0.27353131507456135,400,400,2867,2853,14295,400,0,0.14720079313776727,0.2524270712073991,0.27341432874146676,0.14720079313776727,0.2524270712073991,2808,400,0.14257117843156414,0.24422165678995555,Q_best,Q,best,V_select,15
6,0.6000000000000001,0.17295022873371133,0.3018675988747955,0.32388402817110906,400,400,2867,2845,17140,400,0,0.1728440389264155,0.3018675988747955,0.32377783836381324,0.1728440389264155,0.3018675988747955,2808,400,0.16794620298827667,0.2948213257718393,Q_best,Q,best,V_select,15
7,0.7000000000000001,0.1987347235339716,0.35488713568201014,0.37617829137497666,400,400,2867,2845,19985,400,0,0.19871700339647075,0.35488713568201014,0.3761605712374758,0.19871700339647075,0.35488713568201014,2808,400,0.19357612448712425,0.3473556534802096,Q_best,Q,best,V_select,15
8,0.8,0.22423223356277736,0.40452442416090584,0.42649444564323025,400,400,2867,2842,22827,400,0,0.22429665328590162,0.40452442416090584,0.4265588653663545,0.22429665328590162,0.40452442416090584,2808,400,0.21908080910127786,0.39761360140035346,Q_best,Q,best,V_select,15
9,0.9,0.24961151855006475,0.4548467861506353,0.47703491162538236,400,400,2867,2841,25668,400,0,0.24978542036996132,0.4548467861506353,0.477208813445279,0.24978542036996132,0.4548467861506353,2808,400,0.2445091973175539,0.44793630304776216,Q_best,Q,best,V_select,15
10,1.0,0.2748396272771324,0.5048128588757076,0.5272460567149861,400,400,2867,2840,28508,400,0,0.2751574213888402,0.5048128588757076,0.527563850826694,0.2751574213888402,0.5048128588757076,2808,400,0.2698457724112871,0.49787494825488593,Q_best,Q,best,V_select,15
11,1.1,0.30020921243115256,0.5572324329209896,0.5788254288916473,400,400,2867,2835,31343,400,0,0.3006383427150473,0.5572324329209896,0.579254559175542,0.3006383427150473,0.5572324329209896,2808,400,0.2954490219027241,0.5514815168170937,Q_best,Q,best,V_select,15
12,1.2000000000000002,0.3257108203408653,0.6097175285052291,0.6305695845934798,400,400,2867,2831,34174,400,0,0.3262303731499573,0.6097175285052291,0.6310891374025718,0.3262303731499573,0.6097175285052291,2808,400,0.32126131882141196,0.605196584926979,Q_best,Q,best,V_select,15
13,1.3,0.3516989769614658,0.6679857753810662,0.6856918646519989,400,400,2867,2826,37000,400,0,0.3522977675707149,0.6679857753810662,0.686290655261248,0.3522977675707149,0.6679857753810662,2808,400,0.3476104462700287,0.6637999756534291,Q_best,Q,best,V_select,15
14,1.4000000000000001,0.3778977263537715,0.7248697030224516,0.7403325778649973,400,400,2867,2822,39822,400,0,0.3786388163962725,0.7248697030224516,0.7410736679074982,0.3786388163962725,0.7248697030224516,2808,400,0.3741659089855669,0.7193869242875642,Q_best,Q,best,V_select,15
15,1.5,0.4046868769453303,0.7879871584288083,0.7986804561597345,400,400,2867,2820,42642,400,0,0.4056236474921963,0.7879871584288083,0.7996172267066005,0.4056236474921963,0.7879871584288083,2808,400,0.4013727445705147,0.7822684427597829,Q_best,Q,best,V_select,15
16,1.6,0.43161077495428485,0.8439823328523217,0.8536019413804457,400,400,2867,2812,45454,400,0,0.4326729472336713,0.8439823328523217,0.8546641136598322,0.4326729472336713,0.8439823328523217,2808,400,0.4289223717211291,0.8421667789803459,Q_best,Q,best,V_select,15
17,1.7000000000000002,0.4588705871881677,0.9051057676806386,0.911423471028487,400,400,2867,2812,48266,400,0,0.4601149211980834,0.9051057676806386,0.9126678050384026,0.4601149211980834,0.9051057676806386,2808,400,0.456829894011197,0.9033502506522822,Q_best,Q,best,V_select,15
18,1.8,0.4864783438159313,0.966735385638148,0.9698460366350052,400,400,2867,2810,51076,400,0,0.48792705165984956,0.966735385638148,0.9712947444789236,0.48792705165984956,0.966735385638148,2808,400,0.48514293038952416,0.966464548821088,Q_best,Q,best,V_select,15
19,1.9000000000000001,0.5143554391413265,1.0281594138359293,1.0284351460592913,400,400,2867,2809,53885,400,0,0.5160403687126468,1.0281594138359293,1.0301200756306117,0.5160403687126468,1.0281594138359293,2808,400,0.5137419149983594,1.0285236379573937,Q_best,Q,best,V_select,15
20,2.0,0.5427322544205808,1.0954069416281857,1.0904357252346737,400,400,2867,2808,56693,400,0,0.5446879663316415,1.0954069416281857,1.0923914371457344,0.5446879663316415,1.0954069416281857,2808,400,0.5428251663298508,1.0954069416281857,Q_best,Q,best,V_select,15
1,0.1,0.04750750378507089,0.04750750378507089,0.07126125567760633,400,400,2867,2867,2867,400,0,0.04750750378507089,0.04750750378507089,0.07126125567760633,0.04750750378507089,0.04750750378507089,2808,400,0.04572404447788525,0.04572404447788525,Q_best,Q,best,V_select,20
2,0.2,0.07060265333402771,0.09331849700772421,0.11726190183788981,400,400,2867,2863,5730,400,0,0.07039971314859082,0.09331849700772421,0.11705896165245294,0.07039971314859082,0.09331849700772421,2808,400,0.06821268617842512,0.090701327878965,Q_best,Q,best,V_select,20
3,0.30000000000000004,0.09553639471934897,0.14532555365452018,0.16819917154660907,400,400,2867,2858,8588,400,0,0.09530148678436216,0.14532555365452018,0.16796426361162226,0.09530148678436216,0.14532555365452018,2808,400,0.0922286881686094,0.14026069214897796,Q_best,Q,best,V_select,20
4,0.4,0.12129378878784162,0.19879242897061858,0.22069000327315091,400,400,2867,2854,11442,400,0,0.12108695742215762,0.19879242897061858,0.2204831719074669,0.12108695742215762,0.19879242897061858,2808,400,0.1172235753911288,0.19220823705868711,Q_best,Q,best,V_select,20
5,0.5,0.1473769491171959,0.25245568534049867,0.27360479178744523,400,400,2867,2853,14295,400,0,0.14725992332497218,0.25245568534049867,0.27348776599522145,0.14725992332497218,0.25245568534049867,2808,400,0.1426278695658442,0.24424504626470578,Q_best,Q,best,V_select,20
6,0.6000000000000001,0.17300344205846954,0.3018908288381928,0.32394885647756594,400,400,2867,2845,17140,400,0,0.17289722646230096,0.3018908288381928,0.32384264088139736,0.17289722646230096,0.3018908288381928,2808,400,0.16799619521130332,0.2948378234385989,Q_best,Q,best,V_select,20
7,0.7000000000000001,0.19878189739098828,0.35489775148759123,0.3762307731347839,400,400,2867,2845,19985,400,0,0.198764152167019,0.35489775148759123,0.3762130279108146,0.198764152167019,0.35489775148759123,2808,400,0.19361915287838563,0.3473568988808796,Q_best,Q,best,V_select,20
8,0.8,0.22427423260390036,0.4045247199666566,0.42653659258722865,400,400,2867,2842,22827,400,0,0.2243381316082981,0.4045247199666566,0.4266004915916264,0.2243381316082981,0.4045247199666566,2808,400,0.21911826849204183,0.39761207778763497,Q_best,Q,best,V_select,20
9,0.9,0.24964586987526702,0.45481448565131116,0.4770531127009226,400,400,2867,2841,25668,400,0,0.24981884537947635,0.45481448565131116,0.47722608820513185,0.24981884537947635,0.45481448565131116,2808,400,0.24453867217991082,0.4479019016828628,Q_best,Q,best,V_select,20
10,1.0,0.27486769801797467,0.5047788604380495,0.5272571282369994,400,400,2867,2840,28508,400,0,0.2751842105210169,0.5047788604380495,0.5275736407400416,0.2751842105210169,0.5047788604380495,2808,400,0.2698687998241514,0.4978399486223167,Q_best,Q,best,V_select,20
11,1.1,0.3002321673376894,0.5571978674658317,0.5788311010706053,400,400,2867,2835,31343,400,0,0.3006596480962237,0.5571978674658317,0.5792585818291395,0.3006596480962237,0.5571978674658317,2808,400,0.29546678749713406,0.5514466642269603,Q_best,Q,best,V_select,20
12,1.2000000000000002,0.3257296330872174,0.6096844507081738,0.6305718584413043,400,400,2867,2831,34174,400,0,0.32624720897648773,0.6096844507081738,0.6310894343305747,0.32624720897648773,0.6096844507081738,2808,400,0.3212748767768616,0.6051638588538656,Q_best,Q,best,V_select,20
13,1.3,0.35171383720193794,0.667946409904287,0.6856870421540815,400,400,2867,2826,37000,400,0,0.35231034990380317,0.667946409904287,0.6862835548559465,0.35231034990380317,0.667946409904287,2808,400,0.3476199592805452,0.6637609493247464,Q_best,Q,best,V_select,20
14,1.4000000000000001,0.37790831523445445,0.7248177212473876,0.7403171758581483,400,400,2867,2822,39822,400,0,0.37864683201279137,0.7248177212473876,0.7410556926364851,0.37864683201279137,0.7248177212473876,2808,400,0.37417115155679537,0.7193366511480487,Q_best,Q,best,V_select,20
15,1.5,0.40469316579524883,0.7879258924428754,0.7986561120166865,400,400,2867,2820,42642,400,0,0.40562708448898915,0.7879258924428754,0.7995900307104268,0.40562708448898915,0.7879258924428754,2808,400,0.4013736868519413,0.7822091809839858,Q_best,Q,best,V_select,20
16,1.6,0.4316125129037246,0.8439101430729238,0.8535675844401864,400,400,2867,2812,45454,400,0,0.4326716475949799,0.8439101430729238,0.8546267191314416,0.4326716475949799,0.8439101430729238,2808,400,0.42891874844212396,0.8420946722948622,Q_best,Q,best,V_select,20
