kind,scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,gt_rd_snr_db,peak_power,noise_floor,cfar_score
detection,synthetic,count1_r40_norm_b65,20.0,0,0,10-75,35.9176003468815,25.108679412681173,-10.808920934200327,,3841087.114308499,11846.395169070714,26.4060391859983
input,synthetic,count1_r40_norm_b65,20.0,0,1,150-225,10.116159858677952,,,,,,
detection,synthetic,count1_r40_norm_b65,20.0,0,1,150-225,10.116159858677952,23.348200136349504,13.232040277671553,,9313.026010817535,43.0795147051352,17.605782640789386
input,synthetic,count1_r140_norm_b0,-5.0,0,0,75-150,-10.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b0,-5.0,0,0,75-150,-10.84512142712952,23.810870754679524,34.65599218180904,,83.29594369223344,0.3463672147972798,19.58494686541169
input,synthetic,count1_r140_norm_b0,-5.0,0,2,225-300,-21.300424048027313,,,,,,
detection,synthetic,count1_r140_norm_b0,-5.0,0,2,225-300,-21.300424048027313,16.55848529763942,37.85890934566673,,7.835203770934834,0.17306201895743178,3.687090961752157
input,synthetic,count1_r140_norm_b0,0.0,0,0,75-150,-5.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b0,0.0,0,0,75-150,-5.84512142712952,25.307201132882224,31.152322560011743,,264.3330503962094,0.7788097044322468,27.64110721131936
input,synthetic,count1_r140_norm_b0,0.0,0,2,225-300,-16.300424048027313,,,,,,
detection,synthetic,count1_r140_norm_b0,0.0,0,2,225-300,-16.300424048027313,20.033665082649335,36.334089130676645,,23.43750744808728,0.2325652992917892,8.207328763271416
input,synthetic,count1_r140_norm_b0,5.0,0,0,75-150,-0.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b0,5.0,0,0,75-150,-0.84512142712952,25.866525880833994,26.711647307963513,,837.7548051366232,2.1700230124028193,31.44038896269422
input,synthetic,count1_r140_norm_b0,5.0,0,2,225-300,-11.300424048027313,,,,,,
detection,synthetic,count1_r140_norm_b0,5.0,0,2,225-300,-11.300424048027313,22.324485581050723,33.62490962907803,,71.91304818718562,0.4210746918844595,13.908614825342735
input,synthetic,count1_r140_norm_b0,10.0,0,0,75-150,4.15487857287048,,,,,,
detection,synthetic,count1_r140_norm_b0,10.0,0,0,75-150,4.15487857287048,26.033874088249252,21.878995515378772,,2652.731244804649,6.6115889303638244,32.67553680023991
input,synthetic,count1_r140_norm_b0,10.0,0,2,225-300,-6.300424048027313,,,,,,
detection,synthetic,count1_r140_norm_b0,10.0,0,2,225-300,-6.300424048027313,23.419453268656977,29.71987731668429,,223.6710224595384,1.0178045690947153,17.897016934308567
input,synthetic,count1_r140_norm_b0,15.0,0,0,75-150,9.15487857287048,,,,,,
detection,synthetic,count1_r140_norm_b0,15.0,0,0,75-150,9.15487857287048,26.073860022811523,16.918981449941043,,8395.13843152919,20.732031476871978,32.97777301489844
input,synthetic,count1_r140_norm_b0,15.0,0,2,225-300,-1.3004240480273133,,,,,,
detection,synthetic,count1_r140_norm_b0,15.0,0,2,225-300,-1.3004240480273133,23.823369827040537,25.12379387506785,,700.8419570257156,2.905916366535905,19.64139387929652
input,synthetic,count1_r140_norm_b0,20.0,0,0,75-150,14.15487857287048,,,,,,
detection,synthetic,count1_r140_norm_b0,20.0,0,0,75-150,14.15487857287048,26.078578961318726,11.923700388448246,,26559.466295188562,65.51812309221289,33.01362533782314
input,synthetic,count1_r140_norm_b0,20.0,0,2,225-300,3.6995759519726867,,,,,,
detection,synthetic,count1_r140_norm_b0,20.0,0,2,225-300,3.6995759519726867,23.9505207252165,20.250944773243813,,2204.9343878888903,8.8785817574148,20.224947115424264
input,synthetic,count1_r140_norm_b40,-5.0,0,0,75-150,-10.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b40,-5.0,0,0,75-150,-10.84512142712952,23.981607053765085,34.8267284808946,,83.66750427801264,0.3344999900701566,20.370234451116175
input,synthetic,count1_r140_norm_b40,-5.0,0,1,10-75,0.35964257140506195,,,,,,
detection,synthetic,count1_r140_norm_b40,-5.0,0,1,10-75,0.35964257140506195,24.99451397113766,24.6348713997326,,1081.437155803058,3.424127201917852,25.720933068669524
input,synthetic,count1_r140_norm_b40,-5.0,0,2,150-225,-13.581639528376622,,,,,,
detection,synthetic,count1_r140_norm_b40,-5.0,0,2,150-225,-13.581639528376622,21.46987685045532,35.05151637883194,,42.47320919896774,0.3027801443486769,11.42412659948799
input,synthetic,count1_r140_norm_b40,0.0,0,0,75-150,-5.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b40,0.0,0,0,75-150,-5.84512142712952,25.287182860405977,31.132304287535497,,264.875715637557,0.7840140707244182,27.513992097316464
input,synthetic,count1_r140_norm_b40,0.0,0,1,10-75,5.359642571405062,,,,,,
detection,synthetic,count1_r140_norm_b40,0.0,0,1,10-75,5.359642571405062,25.16520189744845,19.80555932604339,,3412.8647448035454,10.389601431341767,26.751954179718666
input,synthetic,count1_r140_norm_b40,0.0,0,2,150-225,-8.581639528376622,,,,,,
detection,synthetic,count1_r140_norm_b40,0.0,0,2,150-225,-8.581639528376622,23.32655522981498,31.9081947581916,,133.84195828152014,0.6222096742239592,17.518255056275617
input,synthetic,count1_r140_norm_b40,5.0,0,0,75-150,-0.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b40,5.0,0,0,75-150,-0.84512142712952,25.791721097822883,26.636842524952403,,838.3263608792965,2.2092304109363567,30.903483162205767
input,synthetic,count1_r140_norm_b40,5.0,0,1,10-75,10.359642571405061,,,,,,
detection,synthetic,count1_r140_norm_b40,5.0,0,1,10-75,10.359642571405061,25.234892060612395,14.875249489207334,,10780.403388467954,32.29578207006469,27.18469897145755
input,synthetic,count1_r140_norm_b40,5.0,0,2,150-225,-3.5816395283766216,,,,,,
detection,synthetic,count1_r140_norm_b40,5.0,0,2,150-225,-3.5816395283766216,24.152286430964217,27.733925959340837,,422.72985753279477,1.624928590635777,21.186731620039428
input,synthetic,count1_r140_norm_b40,10.0,0,0,75-150,4.15487857287048,,,,,,
detection,synthetic,count1_r140_norm_b40,10.0,0,0,75-150,4.15487857287048,25.961031433162617,21.806152860292137,,2652.4833435303217,6.72278963907719,32.13205232249275
input,synthetic,count1_r140_norm_b40,10.0,0,1,10-75,15.359642571405061,,,,,,
detection,synthetic,count1_r140_norm_b40,10.0,0,1,10-75,15.359642571405061,25.265223981651857,9.905581410246796,,34069.56772461092,101.3547776184124,27.375226446668307
input,synthetic,count1_r140_norm_b40,10.0,0,2,150-225,1.4183604716233784,,,,,,
detection,synthetic,count1_r140_norm_b40,10.0,0,2,150-225,1.4183604716233784,24.462019388873372,23.043658917249992,,1336.192776275345,4.782634371194894,22.752926350848522
input,synthetic,count1_r140_norm_b40,15.0,0,0,75-150,9.15487857287048,,,,,,
detection,synthetic,count1_r140_norm_b40,15.0,0,0,75-150,9.15487857287048,26.01418498417364,16.85930641130316,,8390.679492867788,21.00770614109054,32.52773480696291
input,synthetic,count1_r140_norm_b40,15.0,0,1,10-75,20.35964257140506,,,,,,
detection,synthetic,count1_r140_norm_b40,15.0,0,1,10-75,20.35964257140506,25.27940223725181,4.9197596658467475,,107700.29880206831,319.3571798338283,27.46474340479983
input,synthetic,count1_r140_norm_b40,15.0,0,2,150-225,6.418360471623378,,,,,,
detection,synthetic,count1_r140_norm_b40,15.0,0,2,150-225,6.418360471623378,24.57155415230437,18.153193680680992,,4224.6724168768715,14.744757148486164,23.334082949569755
input,synthetic,count1_r140_norm_b40,20.0,0,0,75-150,14.15487857287048,,,,,,
detection,synthetic,count1_r140_norm_b40,20.0,0,0,75-150,14.15487857287048,26.03013346330024,11.875254890429758,,26538.81063144029,66.20154258565364,32.64740512675673
input,synthetic,count1_r140_norm_b40,20.0,0,1,10-75,25.35964257140506,,,,,,
detection,synthetic,count1_r140_norm_b40,20.0,0,1,10-75,25.35964257140506,25.28645331732776,-0.07318925407730248,,340512.53245770826,1008.0632186916612,27.509370588758763
input,synthetic,count1_r140_norm_b40,20.0,0,2,150-225,11.418360471623378,,,,,,
detection,synthetic,count1_r140_norm_b40,20.0,0,2,150-225,11.418360471623378,24.61061271914504,13.19225224752166,,13358.591445021284,46.2061087380973,23.544886112072717
input,synthetic,count1_r140_norm_b65,-5.0,0,0,75-150,-10.84512142712952,,,,,,
detection,synthetic,count1_r140_norm_b65,-5.0,0,0,75-150,-10.84512142712952,23.59525874789131,34.440380175020834,,84.11459268471417,0.3675745815133635,18.636364539841384
input,synthetic,count1_r140_norm_b65,-5.0,0,1,75-150,-8.324182046095535,,,,,,
detection,synthetic,count1_r140_norm_b65,-5.0,0,1,75-150,-8.324182046095535,23.758419518112817,32.08260156420835,,141.7155743039913,0.5964521786943351,19.349835352922128
input,synthetic,count1_r140_norm_b65,-5.0,0,2,75-150,-5.900357764057014,,,,,,
detection,synthetic,count1_r140_norm_b65,-5.0,0,2,75-150,-5.900357764057014,24.743332303967797,30.64369006802481,,254.5149221048144,0.8538469266014899,24.275520612820156
input,synthetic,count1_r140_norm_b65,0.0,0,0,75-150,-5.84512142712952,,,,,,
