model,samples,snr_ref_db,dvr_mps,bearing_split_deg,realization,n_detections,matched_targets,ghost_count,merged,range_median_abs_m,xy_median_m
E0,256,10.0,30.0,2.0,6,2,2,0,False,0.0024519741536295214,0.012980170599366453
B64,64,10.0,30.0,2.0,6,3,2,1,False,0.0020593841484526365,0.01997032395746825
E0,256,10.0,30.0,2.0,7,3,2,1,False,0.0016354747949378634,0.012706067621372394
B64,64,10.0,30.0,2.0,7,2,2,0,False,0.003053596254900981,0.009930753413662558
E0,256,10.0,30.0,2.0,8,2,2,0,False,0.0020607222016906235,0.011741347239794166
B64,64,10.0,30.0,2.0,8,2,2,0,False,0.0018545649346748405,0.008155857916877278
E0,256,10.0,30.0,2.0,9,2,2,0,False,0.0014397374892070047,0.013254070267660942
B64,64,10.0,30.0,2.0,9,3,2,1,False,0.001342282138168116,0.020255286425341034
E0,256,10.0,30.0,2.0,10,2,2,0,False,0.0019917032888372432,0.015543462227242528
B64,64,10.0,30.0,2.0,10,2,2,0,False,0.0022601835245552593,0.03390147790996288
E0,256,10.0,30.0,2.0,11,2,2,0,False,0.0025370601321839104,0.0093664555265157
B64,64,10.0,30.0,2.0,11,2,2,0,False,0.00357308914630039,0.011199353948994316
E0,256,10.0,30.0,2.0,12,2,2,0,False,0.0028041100712812295,0.01336634849725904
B64,64,10.0,30.0,2.0,12,2,2,0,False,0.0016037205284362699,0.01983418708485042
E0,256,10.0,30.0,2.0,13,2,2,0,False,0.0027493627263197595,0.016355778613849944
B64,64,10.0,30.0,2.0,13,3,2,1,False,0.003316359402859348,0.01687224016739491
E0,256,10.0,30.0,2.0,14,2,2,0,False,0.0027089327625162696,0.015633257526175476
B64,64,10.0,30.0,2.0,14,2,2,0,False,0.004652509486462009,0.020999805712860833
E0,256,10.0,30.0,2.0,15,2,2,0,False,0.002418324034991315,0.016208880967193223
B64,64,10.0,30.0,2.0,15,2,2,0,False,0.0016730539946934186,0.024821848479370544
E0,256,10.0,30.0,2.0,16,2,2,0,False,0.0022152451697223796,0.006806745607092239
B64,64,10.0,30.0,2.0,16,2,2,0,False,0.0017941168926967066,0.012361829386238579
E0,256,10.0,30.0,2.0,17,2,2,0,False,0.0016445985722981504,0.013494393971270393
B64,64,10.0,30.0,2.0,17,2,2,0,False,0.001513368763042422,0.005645569695078923
E0,256,10.0,30.0,2.0,18,3,2,1,False,0.002698730917870762,0.01732090368888485
B64,64,10.0,30.0,2.0,18,3,2,1,False,0.0026777176075398756,0.015723081866024655
E0,256,10.0,30.0,2.0,19,3,2,1,False,0.0017866283403549232,0.008692787863982468
B64,64,10.0,30.0,2.0,19,3,2,1,False,0.001745993376417232,0.00534238858800811
E0,256,10.0,30.0,2.0,20,2,2,0,False,0.0019783010867797657,0.008878802545153927
B64,64,10.0,30.0,2.0,20,4,2,2,False,0.0037663733255897114,0.019415258947635027
E0,256,10.0,30.0,2.0,21,2,2,0,False,0.002522149688346076,0.004593146276836851
B64,64,10.0,30.0,2.0,21,2,2,0,False,0.0028380030082502117,0.006787513425917959
E0,256,10.0,30.0,2.0,22,2,2,0,False,0.0025509790266369237,0.01041973278331
B64,64,10.0,30.0,2.0,22,3,2,1,False,0.003916684244273938,0.02594332133773232
E0,256,10.0,30.0,2.0,23,2,2,0,False,0.0023627831987766967,0.0032245185106581494
B64,64,10.0,30.0,2.0,23,2,2,0,False,0.0024070314894544254,0.017123536525852148
E0,256,10.0,30.0,2.0,24,2,2,0,False,0.001767157706453304,0.013810678171909993
B64,64,10.0,30.0,2.0,24,2,2,0,False,0.0014687962876678284,0.008120666721088432
E0,256,10.0,30.0,2.0,25,2,2,0,False,0.0020900218298862683,0.006024439985364224
B64,64,10.0,30.0,2.0,25,2,2,0,False,0.0022828979540747696,0.018833395023168425
E0,256,10.0,30.0,2.0,26,2,2,0,False,0.0019215454445884461,0.002666645172073337
B64,64,10.0,30.0,2.0,26,2,2,0,False,0.00203596617880919,0.008465144683561108
E0,256,10.0,30.0,2.0,27,2,2,0,False,0.0028126713024505534,0.012255887918907568
B64,64,10.0,30.0,2.0,27,2,2,0,False,0.0032366472157008275,0.007990364273887954
E0,256,10.0,30.0,2.0,28,3,2,1,False,0.0015142190009242995,0.015654052480236748
B64,64,10.0,30.0,2.0,28,2,2,0,False,0.001022219839171612,0.009529281776476613
E0,256,10.0,30.0,2.0,29,3,2,1,False,0.0018961422618133383,0.00559463673462246
B64,64,10.0,30.0,2.0,29,2,2,0,False,0.001991299969120064,0.009238831238416569
E0,256,10.0,30.0,2.0,30,2,2,0,False,0.0021254958627849874,0.011943119305445431
B64,64,10.0,30.0,2.0,30,2,2,0,False,0.002829584363738036,0.02449133475602646
E0,256,10.0,30.0,2.0,31,2,2,0,False,0.0019507149093556109,0.01210330697909139
B64,64,10.0,30.0,2.0,31,2,2,0,False,0.0012169732533351407,0.016671011941715688
E0,256,10.0,40.0,0.5,0,2,2,0,False,0.002766090507194008,0.012861732485108288
B64,64,10.0,40.0,0.5,0,2,2,0,False,0.0023883908818902455,0.015520296040502219
E0,256,10.0,40.0,0.5,1,2,2,0,False,0.0033446044251377316,0.013915119954369871
B64,64,10.0,40.0,0.5,1,2,2,0,False,0.004064846984888959,0.017383285535743823
E0,256,10.0,40.0,0.5,2,2,2,0,False,0.002360926834896304,0.018357111938228324
B64,64,10.0,40.0,0.5,2,3,2,1,False,0.002479049687423185,0.02287985981003602
E0,256,10.0,40.0,0.5,3,3,2,1,False,0.002623272701001156,0.01336853619871367
B64,64,10.0,40.0,0.5,3,2,2,0,False,0.0037261836762496614,0.013655581997742082
E0,256,10.0,40.0,0.5,4,2,2,0,False,0.0023644020138675614,0.017536862838283353
B64,64,10.0,40.0,0.5,4,2,2,0,False,0.003317223694651261,0.030603657697098625
E0,256,10.0,40.0,0.5,5,2,2,0,False,0.0022758825472948274,0.009550495998392132
B64,64,10.0,40.0,0.5,5,2,2,0,False,0.002774804324417346,0.015713970991186064
E0,256,10.0,40.0,0.5,6,2,2,0,False,0.0020789764936353095,0.010211282375470147
B64,64,10.0,40.0,0.5,6,2,2,0,False,0.0007631460698149795,0.014542290502773919
E0,256,10.0,40.0,0.5,7,2,2,0,False,0.0025164413840883526,0.012812654238668592
B64,64,10.0,40.0,0.5,7,2,2,0,False,0.0031991273982896473,0.024825406950520074
E0,256,10.0,40.0,0.5,8,2,2,0,False,0.0022719565796904817,0.0038207917733312016
B64,64,10.0,40.0,0.5,8,2,2,0,False,0.002619587304536708,0.00976939860559316
E0,256,10.0,40.0,0.5,9,3,2,1,False,0.0022133607271541678,0.012221951885579911
B64,64,10.0,40.0,0.5,9,4,2,2,False,0.0004035517271177014,0.009607554298142022
E0,256,10.0,40.0,0.5,10,2,2,0,False,0.002269411415809941,0.023285078804515337
B64,64,10.0,40.0,0.5,10,2,2,0,False,0.0021142254616535183,0.03620625608349543
E0,256,10.0,40.0,0.5,11,3,2,1,False,0.0014612702737650807,0.010442524159404873
B64,64,10.0,40.0,0.5,11,3,2,1,False,0.002579582571570427,0.018119455455453074
E0,256,10.0,40.0,0.5,12,2,2,0,False,0.0017610990751393274,0.016600656163653783
B64,64,10.0,40.0,0.5,12,2,2,0,False,0.004346513202420965,0.01221672387055411
E0,256,10.0,40.0,0.5,13,2,2,0,False,0.0019260877540148158,0.01489779368934005
B64,64,10.0,40.0,0.5,13,2,2,0,False,0.0021444081007473415,0.028785674669583768
E0,256,10.0,40.0,0.5,14,2,2,0,False,0.0014516909959922941,0.017247015080646515
B64,64,10.0,40.0,0.5,14,2,2,0,False,0.0020533216795541875,0.01765441034150008
E0,256,10.0,40.0,0.5,15,3,2,1,False,0.0017282629870720712,0.01004270807908238
B64,64,10.0,40.0,0.5,15,3,2,1,False,0.0020274403683231412,0.008393379725876499
E0,256,10.0,40.0,0.5,16,2,2,0,False,0.0023403730882307627,0.007218943552019655
B64,64,10.0,40.0,0.5,16,4,2,2,False,0.0019341683550919697,0.0027723108076118056
E0,256,10.0,40.0,0.5,17,3,2,1,False,0.0014909389571613474,0.010261049829818914
B64,64,10.0,40.0,0.5,17,3,2,1,False,0.0007257308816548402,0.02203125660199736
E0,256,10.0,40.0,0.5,18,3,2,1,False,0.0022998658727715338,0.01051188537705543
B64,64,10.0,40.0,0.5,18,2,2,0,False,0.002439554378355524,0.012295465988601149
E0,256,10.0,40.0,0.5,19,2,2,0,False,0.00265617161761611,0.015171445209590708
B64,64,10.0,40.0,0.5,19,3,2,1,False,0.0017848197810934607,0.026139425047322133
E0,256,10.0,40.0,0.5,20,2,2,0,False,0.0021023130356212505,0.020765934363443393
B64,64,10.0,40.0,0.5,20,2,2,0,False,0.0031537171733049263,0.01380598301209037
E0,256,10.0,40.0,0.5,21,2,2,0,False,0.0025227166341466045,0.011925804105848127
B64,64,10.0,40.0,0.5,21,3,2,1,False,0.0034989268495024817,0.014744510366415296
E0,256,10.0,40.0,0.5,22,3,2,1,False,0.002232559423603675,0.016594654366104678
B64,64,10.0,40.0,0.5,22,2,2,0,False,0.002404587306045869,0.012086795743537748
E0,256,10.0,40.0,0.5,23,3,2,1,False,0.0016813932271873,0.020936054693686833
B64,64,10.0,40.0,0.5,23,2,2,0,False,0.00276326976691621,0.02710941019067801
E0,256,10.0,40.0,0.5,24,3,2,1,False,0.0016474142332043584,0.0113210231405589
B64,64,10.0,40.0,0.5,24,2,2,0,False,0.0014712106916334733,0.007364754220147497
E0,256,10.0,40.0,0.5,25,2,2,0,False,0.0031011291852109935,0.017412388539344376
B64,64,10.0,40.0,0.5,25,2,2,0,False,0.0023892765650970205,0.026564595275604064
E0,256,10.0,40.0,0.5,26,2,2,0,False,0.0014201189626277255,0.01945322824853997
B64,64,10.0,40.0,0.5,26,2,2,0,False,0.001369864291902445,0.023755246323497375
E0,256,10.0,40.0,0.5,27,2,2,0,False,0.0028566979693493977,0.016428097748454964
B64,64,10.0,40.0,0.5,27,2,2,0,False,0.001810930161639135,0.017939050062084114
E0,256,10.0,40.0,0.5,28,2,2,0,False,0.002527332199250054,0.012092999049108485
B64,64,10.0,40.0,0.5,28,2,2,0,False,0.0030500742083034993,0.009206850612903775
E0,256,10.0,40.0,0.5,29,2,2,0,False,0.003355670078050821,0.015494281405283843
B64,64,10.0,40.0,0.5,29,2,2,0,False,0.004949375795206379,0.02029125035311593
E0,256,10.0,40.0,0.5,30,3,2,1,False,0.0017328112914043459,0.012102786149329185
B64,64,10.0,40.0,0.5,30,3,2,1,False,0.0020875185213924397,0.02410569468747236
E0,256,10.0,40.0,0.5,31,2,2,0,False,0.000956873082870402,0.013124477139266313
B64,64,10.0,40.0,0.5,31,2,2,0,False,0.0006566191280796829,0.01574894732622641
E0,256,10.0,40.0,1.0,0,2,2,0,False,0.0026253481214411067,0.01915555534972089
B64,64,10.0,40.0,1.0,0,4,2,2,False,0.004413930985208481,0.022353783146581176
E0,256,10.0,40.0,1.0,1,2,2,0,False,0.0029295612699087314,0.019225272008875707
B64,64,10.0,40.0,1.0,1,3,2,1,False,0.0034810708401948887,0.02004134793589185
E0,256,10.0,40.0,1.0,2,2,2,0,False,0.0015343427702276813,0.020672896951897387
B64,64,10.0,40.0,1.0,2,3,2,1,False,0.0011774980105201394,0.019245241918229017
E0,256,10.0,40.0,1.0,3,2,2,0,False,0.0023883617879505437,0.018178530003856497
B64,64,10.0,40.0,1.0,3,2,2,0,False,0.0014024445477360814,0.012787118357590077
E0,256,10.0,40.0,1.0,4,2,2,0,False,0.0021919056881500865,0.02423953505617662
B64,64,10.0,40.0,1.0,4,2,2,0,False,0.002152647968628685,0.03009303253114281
E0,256,10.0,40.0,1.0,5,2,2,0,False,0.0018838979751620855,0.0182498128711814
B64,64,10.0,40.0,1.0,5,3,2,1,False,0.0023728703428815834,0.02663535999545312
E0,256,10.0,40.0,1.0,6,2,2,0,False,0.0019637649148904757,0.012161194568490906
B64,64,10.0,40.0,1.0,6,4,2,2,False,0.0028509616561080975,0.011795313696485153
E0,256,10.0,40.0,1.0,7,2,2,0,False,0.0020838180235074333,0.021579602710397165
B64,64,10.0,40.0,1.0,7,3,2,1,False,0.0024432217963124003,0.027310323175892194
E0,256,10.0,40.0,1.0,8,2,2,0,False,0.0022951955678109925,0.018175724047042076
B64,64,10.0,40.0,1.0,8,6,2,4,False,0.0026856049407228966,0.01767592374527692
E0,256,10.0,40.0,1.0,9,2,2,0,False,0.0022675805544025707,0.020891992267339392
B64,64,10.0,40.0,1.0,9,2,2,0,False,0.0030785914145639026,0.019428147543086197
E0,256,10.0,40.0,1.0,10,3,2,1,False,0.002130802317481084,0.01454444845970376
B64,64,10.0,40.0,1.0,10,2,2,0,False,0.003280228968876031,0.0065901190105219125
E0,256,10.0,40.0,1.0,11,2,2,0,False,0.0031793306466596505,0.021946079870948057
B64,64,10.0,40.0,1.0,11,2,2,0,False,0.003429311151947445,0.01848568501166561
E0,256,10.0,40.0,1.0,12,3,2,1,False,0.0018957747634829047,0.016180809201095162
B64,64,10.0,40.0,1.0,12,3,2,1,False,0.002184147315148266,0.008206709133928462
E0,256,10.0,40.0,1.0,13,2,2,0,False,0.002593395978081503,0.01588477105237125
B64,64,10.0,40.0,1.0,13,2,2,0,False,0.0019786336506228963,0.01615278721067305
E0,256,10.0,40.0,1.0,14,2,2,0,False,0.002210268318776798,0.02323785576734464
B64,64,10.0,40.0,1.0,14,2,2,0,False,0.002885058338833346,0.0392666857941373
E0,256,10.0,40.0,1.0,15,2,2,0,False,0.0024834655104370995,0.015484022575689274
B64,64,10.0,40.0,1.0,15,2,2,0,False,0.001983119154502333,0.01845436567257149
E0,256,10.0,40.0,1.0,16,3,2,1,False,0.002462806030308684,0.017039576750884078
B64,64,10.0,40.0,1.0,16,2,2,0,False,0.003312477680964321,0.021498147368780106
E0,256,10.0,40.0,1.0,17,2,2,0,False,0.002757368423701223,0.01672426981446693
B64,64,10.0,40.0,1.0,17,2,2,0,False,0.002140882121622667,0.006679011735426284
E0,256,10.0,40.0,1.0,18,2,2,0,False,0.002264379155931806,0.02524244128956578
B64,64,10.0,40.0,1.0,18,2,2,0,False,0.0011961643843250158,0.031371259106434346
E0,256,10.0,40.0,1.0,19,3,2,1,False,0.002134961000990643,0.022904336767291183
B64,64,10.0,40.0,1.0,19,3,2,1,False,0.0034096150656068858,0.014394715652745721
E0,256,10.0,40.0,1.0,20,2,2,0,False,0.002026948429019626,0.021154411686135806
B64,64,10.0,40.0,1.0,20,3,2,1,False,0.0017507251224628817,0.020005655194183028
E0,256,10.0,40.0,1.0,21,2,2,0,False,0.001856125193071989,0.009497646001578994
B64,64,10.0,40.0,1.0,21,2,2,0,False,0.0017830326726624435,0.010992878854700652
E0,256,10.0,40.0,1.0,22,3,2,1,False,0.002507909810802289,0.01561135177644284
B64,64,10.0,40.0,1.0,22,2,2,0,False,0.0011694233205901128,0.020977417594524733
E0,256,10.0,40.0,1.0,23,4,2,2,False,0.0022463514334134516,0.013775294367481452
B64,64,10.0,40.0,1.0,23,2,2,0,False,0.0017070527378990619,0.006619371202333253
E0,256,10.0,40.0,1.0,24,2,2,0,False,0.001699622506180276,0.024747580528851454
B64,64,10.0,40.0,1.0,24,3,2,1,False,0.0013311691874946519,0.03017581864957479
E0,256,10.0,40.0,1.0,25,2,2,0,False,0.001984994644061544,0.014722530084491427
B64,64,10.0,40.0,1.0,25,4,2,2,False,0.002145633653100276,0.016376065095265454
E0,256,10.0,40.0,1.0,26,2,2,0,False,0.0025025541477532443,0.017627456597924127
B64,64,10.0,40.0,1.0,26,2,2,0,False,0.0013214715404927802,0.015463590693599169
E0,256,10.0,40.0,1.0,27,2,2,0,False,0.002779422877111415,0.021048300093320767
B64,64,10.0,40.0,1.0,27,2,2,0,False,0.0024237558197910403,0.014125622334130557
E0,256,10.0,40.0,1.0,28,2,2,0,False,0.0024865203748447584,0.011809098560190377
B64,64,10.0,40.0,1.0,28,4,2,2,False,0.0017914363180011605,0.013924968416879527
E0,256,10.0,40.0,1.0,29,2,2,0,False,0.002757914913956938,0.017025138704872416
B64,64,10.0,40.0,1.0,29,2,2,0,False,0.002981101133158859,0.008664291347245154
E0,256,10.0,40.0,1.0,30,2,2,0,False,0.0030303075841118243,0.01578349992439971
B64,64,10.0,40.0,1.0,30,3,2,1,False,0.002601708472326436,0.018077743229647725
E0,256,10.0,40.0,1.0,31,2,2,0,False,0.0017474050774382022,0.02886394363986155
B64,64,10.0,40.0,1.0,31,2,2,0,False,0.0018821422771253538,0.04419015746110766
E0,256,10.0,40.0,2.0,0,2,2,0,False,0.0025518791327101553,0.0033837532862049545
B64,64,10.0,40.0,2.0,0,3,2,1,False,0.002381120135993342,0.007740560256620767
E0,256,10.0,40.0,2.0,1,2,2,0,False,0.002742834411648687,0.004687361182490337
B64,64,10.0,40.0,2.0,1,4,2,2,False,0.0021846422950630995,0.007433618519165571
E0,256,10.0,40.0,2.0,2,3,2,1,False,0.0021987449640477053,0.008973490479840649
B64,64,10.0,40.0,2.0,2,2,2,0,False,0.0006939269524082192,0.017208957913162102
E0,256,10.0,40.0,2.0,3,2,2,0,False,0.0017883114367549524,0.0035894971686509947
B64,64,10.0,40.0,2.0,3,4,2,2,False,0.0016256902291615916,0.009948939342155782
E0,256,10.0,40.0,2.0,4,3,2,1,False,0.0023735609116641854,0.014877138696819944
B64,64,10.0,40.0,2.0,4,3,2,1,False,0.0012390515209688147,0.016554602564553978
E0,256,10.0,40.0,2.0,5,2,2,0,False,0.0026662725142330146,0.010276591614314894
B64,64,10.0,40.0,2.0,5,2,2,0,False,0.0037856114968803922,0.01750186014086101
E0,256,10.0,40.0,2.0,6,2,2,0,False,0.0022321116567525223,0.008467591608206012
B64,64,10.0,40.0,2.0,6,3,2,1,False,0.003229006793290523,0.008504137297561328
E0,256,10.0,40.0,2.0,7,3,2,1,False,0.0019901879025781,0.003088109506999244
B64,64,10.0,40.0,2.0,7,2,2,0,False,0.0010906611937144817,0.014157780204793633
E0,256,10.0,40.0,2.0,8,2,2,0,False,0.0016635756827980686,0.006942743692784095
B64,64,10.0,40.0,2.0,8,2,2,0,False,0.001570238622520037,0.015719314157463034
E0,256,10.0,40.0,2.0,9,2,2,0,False,0.0019792522017638703,0.009514823870113105
B64,64,10.0,40.0,2.0,9,2,2,0,False,0.0024950704063115836,0.011094396606850514
E0,256,10.0,40.0,2.0,10,2,2,0,False,0.00201747953589404,0.014606174179785686
B64,64,10.0,40.0,2.0,10,2,2,0,False,0.0033982972775419285,0.01113040894886599
E0,256,10.0,40.0,2.0,11,2,2,0,False,0.0016314260324321594,0.010653343091708551
B64,64,10.0,40.0,2.0,11,2,2,0,False,0.0025953388853281467,0.010164635946473932
E0,256,10.0,40.0,2.0,12,3,2,1,False,0.001569764191188483,0.01825974056952814
B64,64,10.0,40.0,2.0,12,2,2,0,False,0.002933599149201882,0.021101788025653063
E0,256,10.0,40.0,2.0,13,2,2,0,False,0.001919744917074695,0.006965834578965544
B64,64,10.0,40.0,2.0,13,2,2,0,False,0.002398543728119762,0.006638199671906444
E0,256,10.0,40.0,2.0,14,2,2,0,False,0.0018364516784288298,0.006728447872933104
B64,64,10.0,40.0,2.0,14,4,2,2,False,0.0019040229741449366,0.01259485346576653
E0,256,10.0,40.0,2.0,15,2,2,0,False,0.00355874794347244,0.013671223652980184
B64,64,10.0,40.0,2.0,15,2,2,0,False,0.0037539801823953667,0.020775832795647986
E0,256,10.0,40.0,2.0,16,2,2,0,False,0.0016597496581880478,0.010392662195341327
B64,64,10.0,40.0,2.0,16,2,2,0,False,0.0005632907404873322,0.015106175029207997
E0,256,10.0,40.0,2.0,17,3,2,1,False,0.0024703201751492543,0.00993318970334035
B64,64,10.0,40.0,2.0,17,3,2,1,False,0.003043486170966503,0.01834001185091395
E0,256,10.0,40.0,2.0,18,2,2,0,False,0.001962318669015417,0.008345191990001716
B64,64,10.0,40.0,2.0,18,2,2,0,False,0.001048860760292314,0.016649136470869495
E0,256,10.0,40.0,2.0,19,2,2,0,False,0.0022162697458725233,0.011184820126878397
B64,64,10.0,40.0,2.0,19,2,2,0,False,0.0012018329562835106,0.009486972881511192
E0,256,10.0,40.0,2.0,20,2,2,0,False,0.0016240314886744045,0.01103218643594298
B64,64,10.0,40.0,2.0,20,2,2,0,False,0.001801779778830337,0.007793828758049629
E0,256,10.0,40.0,2.0,21,3,2,1,False,0.0019075939225245975,0.010844540134764803
B64,64,10.0,40.0,2.0,21,3,2,1,False,0.0023377742690513514,0.018625609620114843
E0,256,10.0,40.0,2.0,22,2,2,0,False,0.0017639292182707322,0.008502198269318391
B64,64,10.0,40.0,2.0,22,2,2,0,False,0.0007870276004098287,0.012088263350400467
E0,256,10.0,40.0,2.0,23,2,2,0,False,0.001982267197178089,0.019069346739942532
B64,64,10.0,40.0,2.0,23,2,2,0,False,0.0035004528424451564,0.021808246388380116
E0,256,10.0,40.0,2.0,24,3,2,1,False,0.0018393934090426,0.01297575027757492
B64,64,10.0,40.0,2.0,24,3,2,1,False,0.0019660857281849076,0.005730020968704893
E0,256,10.0,40.0,2.0,25,2,2,0,False,0.003058319187815073,0.004140941340387647
B64,64,10.0,40.0,2.0,25,3,2,1,False,0.003529060542376783,0.010637170202889889
E0,256,10.0,40.0,2.0,26,2,2,0,False,0.00164110040691412,0.012027623526555505
B64,64,10.0,40.0,2.0,26,2,2,0,False,0.0017557131843375373,0.018896367244100966
E0,256,10.0,40.0,2.0,27,2,2,0,False,0.0009527982267485413,0.013287692918745
B64,64,10.0,40.0,2.0,27,2,2,0,False,0.0017313609577769284,0.018742831955757364
E0,256,10.0,40.0,2.0,28,2,2,0,False,0.0026025696229226014,0.007702731857618519
B64,64,10.0,40.0,2.0,28,2,2,0,False,0.0028492378789479744,0.014685944408870708
E0,256,10.0,40.0,2.0,29,2,2,0,False,0.0018841984174855497,0.008345573938327527
B64,64,10.0,40.0,2.0,29,3,2,1,False,0.002859267012837563,0.009737978527799288
E0,256,10.0,40.0,2.0,30,2,2,0,False,0.002663318959548633,0.011936656807844052
B64,64,10.0,40.0,2.0,30,2,2,0,False,0.002032602724668209,0.020228959526613494
E0,256,10.0,40.0,2.0,31,3,2,1,False,0.0028203724343569547,0.005431150144340932
B64,64,10.0,40.0,2.0,31,3,2,1,False,0.004467453626233464,0.016040357971788342
E0,256,0.0,5.0,0.5,0,3,2,1,False,0.003321912053323217,0.031440921812305386
B64,64,0.0,5.0,0.5,0,2,1,1,True,0.1260287741693844,0.551158162750104
E0,256,0.0,5.0,0.5,1,2,2,0,False,0.001416110700361628,0.025783059696305254
B64,64,0.0,5.0,0.5,1,3,1,2,True,0.10592233722425703,0.5289951560590089
E0,256,0.0,5.0,0.5,2,3,2,1,False,0.005648649366889913,0.02462630545820565
B64,64,0.0,5.0,0.5,2,2,2,0,False,0.13934344249719288,0.6138400235561097
E0,256,0.0,5.0,0.5,3,2,2,0,False,0.007510021980962733,0.028643312958056742
B64,64,0.0,5.0,0.5,3,2,1,1,True,0.13846034629227688,0.5367987889509237
E0,256,0.0,5.0,0.5,4,3,2,1,False,0.0029931147073511966,0.013034982127611264
B64,64,0.0,5.0,0.5,4,2,1,1,True,0.11019023003063921,0.5065170856043493
E0,256,0.0,5.0,0.5,5,4,2,2,False,0.0013477625394529014,0.003800745390790925
B64,64,0.0,5.0,0.5,5,1,1,0,True,0.05809824989782442,0.2606299629818937
E0,256,0.0,5.0,0.5,6,2,2,0,False,0.006098299025353526,0.0404182076261947
B64,64,0.0,5.0,0.5,6,1,1,0,True,0.1420475366347489,0.5378321821401798
E0,256,0.0,5.0,0.5,7,2,2,0,False,0.008307297945947312,0.03338743954439968
B64,64,0.0,5.0,0.5,7,2,1,1,True,0.14588269118840458,0.5748733445545973
E0,256,0.0,5.0,0.5,8,2,2,0,False,0.007840870527900279,0.010841906722829212
B64,64,0.0,5.0,0.5,8,2,1,1,True,0.1367798025952709,0.5863067511179457
E0,256,0.0,5.0,0.5,9,3,2,1,False,0.010007083899878921,0.05074546691612288
B64,64,0.0,5.0,0.5,9,2,1,1,True,0.14032236986966495,0.5643729670535866
E0,256,0.0,5.0,0.5,10,2,2,0,False,0.0051126459274826175,0.011107928421519878
B64,64,0.0,5.0,0.5,10,1,1,0,True,0.1318048344902536,0.5513921422453071
E0,256,0.0,5.0,0.5,11,2,2,0,False,0.0035812287604954918,0.015241969728012549
B64,64,0.0,5.0,0.5,11,3,2,1,False,0.19105406090638155,0.9248236957806419
E0,256,0.0,5.0,0.5,12,3,2,1,False,0.007060838506276923,0.007591433646275144
B64,64,0.0,5.0,0.5,12,1,1,0,True,0.12749403152190553,0.5688724616073922
E0,256,0.0,5.0,0.5,13,3,2,1,False,0.002637674325129069,0.02782237727029696
B64,64,0.0,5.0,0.5,13,1,1,0,True,0.13637155722361172,0.5810284735514294
E0,256,0.0,5.0,0.5,14,2,2,0,False,0.006263676430833698,0.023515205974728275
B64,64,0.0,5.0,0.5,14,1,1,0,True,0.1404792972074631,0.5960039842429741
E0,256,0.0,5.0,0.5,15,2,2,0,False,0.0022978663830741652,0.038259604873466566
B64,64,0.0,5.0,0.5,15,1,1,0,True,0.11137972879222957,0.40438444375640104
E0,256,0.0,5.0,1.0,0,2,2,0,False,0.008102322650628935,0.058114206145776094
B64,64,0.0,5.0,1.0,0,2,1,1,True,0.14077636102317115,1.1458114495012495
E0,256,0.0,5.0,1.0,1,2,2,0,False,0.008860494254619766,0.06705192545420259
B64,64,0.0,5.0,1.0,1,2,1,1,True,0.1386930268511719,1.0805988034799368
E0,256,0.0,5.0,1.0,2,3,2,1,False,0.007293886156020335,0.02154227728699524
B64,64,0.0,5.0,1.0,2,3,2,1,False,0.17083361701229194,1.7106981574372453
E0,256,0.0,5.0,1.0,3,2,2,0,False,0.004737556335754789,0.028720424840064974
B64,64,0.0,5.0,1.0,3,2,1,1,True,0.1352995762586886,1.0753685337599455
E0,256,0.0,5.0,1.0,4,2,2,0,False,0.003243304046549156,0.03278842568080963
B64,64,0.0,5.0,1.0,4,1,1,0,True,0.04770970526584506,0.5368573522815571
E0,256,0.0,5.0,1.0,5,3,2,1,False,0.001245200615372255,0.014089667363252806
B64,64,0.0,5.0,1.0,5,2,1,1,True,0.1330069686441675,1.055133803168927
E0,256,0.0,5.0,1.0,6,3,2,1,False,0.00244419135690066,0.03225626991059085
B64,64,0.0,5.0,1.0,6,4,2,2,False,0.16667825413928483,1.673653935999317
E0,256,0.0,5.0,1.0,7,3,2,1,False,0.0016767322575077515,0.04614094054603457
B64,64,0.0,5.0,1.0,7,1,1,0,True,0.013995850439613378,0.1778797793119386
E0,256,0.0,5.0,1.0,8,2,2,0,False,0.004639334177767296,0.038945051267518155
B64,64,0.0,5.0,1.0,8,2,1,1,True,0.13272995973190405,1.0403364270856026
E0,256,0.0,5.0,1.0,9,3,2,1,False,0.00752829454602022,0.040583490177595855
B64,64,0.0,5.0,1.0,9,2,1,1,True,0.13851583869194428,1.1128308336426864
E0,256,0.0,5.0,1.0,10,2,2,0,False,0.0075848239863205436,0.04598426279253588
B64,64,0.0,5.0,1.0,10,1,1,0,True,0.13925838483913822,1.1423683727324192
E0,256,0.0,5.0,1.0,11,2,2,0,False,0.00888252215548846,0.06157336146056171
B64,64,0.0,5.0,1.0,11,1,1,0,True,0.13515602604667265,1.1327152576626407
E0,256,0.0,5.0,1.0,12,2,2,0,False,0.006503104757143774,0.029864432243902804
B64,64,0.0,5.0,1.0,12,2,1,1,True,0.05633770508759994,0.19958587911306638
E0,256,0.0,5.0,1.0,13,2,2,0,False,0.0009468191798021053,0.01866731435418934
B64,64,0.0,5.0,1.0,13,2,1,1,True,0.1203668442354342,0.9913131084604399
E0,256,0.0,5.0,1.0,14,3,2,1,False,0.004401368963684149,0.03696280164407174
