origin,slot,all_ADE_rank,moving_ADE_rank,passes_motion,true_displacement_2s_m,average_displacement_speed_mps,valid_future_frames,qgnn_ADE,qgnn_FDE,gnn_ADE,gnn_FDE
380,0,231,,False,0.0,0.0,20,0.007218103855848312,0.0004589106247294694,0.00967370718717575,0.012928563170135021
378,0,232,,False,0.0,0.0,20,0.007218123227357864,0.0004589106247294694,0.009675362706184387,0.012935066595673561
381,0,233,,False,0.0,0.0,20,0.007218353450298309,0.0004590493335854262,0.009676860272884369,0.01292287278920412
221,5,234,,False,0.008235242510090687,0.0041176212550453435,20,0.007233262807130813,0.011347820982336998,0.006733255088329315,0.011131235398352146
207,0,235,,False,0.4990342130552595,0.24951710652762976,20,0.007336340844631195,0.016550274565815926,0.005136614292860031,0.004355272278189659
373,1,236,,False,0.0,0.0,20,0.007341801375150681,0.010366132482886314,0.004398992285132408,0.0029891186859458685
179,6,237,,False,0.0,0.0,20,0.007368335127830505,0.01120811514556408,0.011853699386119843,0.016778981313109398
169,5,238,,False,0.03444374864612277,0.017221874323061385,20,0.00739494264125824,0.010680659674108028,0.00780089944601059,0.01013093814253807
372,1,239,,False,0.0,0.0,20,0.00739549845457077,0.009733607992529869,0.006175514310598373,0.006553716491907835
180,6,240,,False,0.0,0.0,20,0.007413412630558014,0.011723899282515049,0.006328558921813965,0.007114516571164131
371,1,241,,False,0.0,0.0,20,0.007454930245876313,0.008753357455134392,0.007635747641324997,0.012202965095639229
172,2,242,,False,0.04358640000000946,0.02179320000000473,20,0.0074936777353286745,0.010911850258708,0.0061280176043510435,0.007968317717313766
215,5,243,,False,0.00853984112264629,0.004269920561323145,20,0.007497989386320114,0.011331513524055481,0.006965263932943344,0.011321180500090122
382,5,244,,False,0.01729051713278689,0.008645258566393445,20,0.007515354454517365,0.010695572011172771,0.011443158984184265,0.024075938388705254
390,4,245,,False,0.0,0.0,20,0.00751579999923706,0.017052579671144485,0.0061609320342540744,0.008843375369906425
176,6,246,,False,0.0,0.0,20,0.007529893517494201,0.013774202205240726,0.029302987456321716,0.04664664715528488
199,4,247,,False,0.06065519999998514,0.03032759999999257,20,0.007590498775243759,0.010135043412446976,0.007309184223413467,0.007750240620225668
377,3,248,,False,0.0,0.0,20,0.007599670439958572,0.012097730301320553,0.009724821150302886,0.014752083458006382
138,1,249,,False,0.0,0.0,20,0.007609545439481735,0.010697458870708942,0.007627996802330017,0.010313005186617374
376,3,250,,False,0.0,0.0,20,0.007619296759366989,0.012141745537519455,0.009691140055656433,0.014706575311720371
377,1,251,,False,0.0,0.0,20,0.007635410875082016,0.011873830109834671,0.004695563018321991,0.0030532453674823046
378,1,252,,False,0.0,0.0,20,0.007637455314397812,0.011877130717039108,0.004693926125764847,0.003044386859983206
379,1,253,,False,0.0,0.0,20,0.007637972384691239,0.011880902573466301,0.004691963642835617,0.0030642065685242414
380,1,254,,False,0.0,0.0,20,0.007638032734394074,0.011883185245096684,0.004691939055919647,0.003055647248402238
381,1,255,,False,0.0,0.0,20,0.0076387904584407805,0.01188601367175579,0.0046909920871257785,0.0030566772911697626
378,3,256,,False,0.0037080520384685164,0.0018540260192342582,20,0.0076387919485569,0.012304078787565231,0.01022103801369667,0.0178662296384573
376,1,257,,False,0.0,0.0,20,0.007639244943857193,0.01189864706248045,0.004710079729557037,0.002809665398672223
383,1,258,,False,0.0,0.0,20,0.007639969140291214,0.011895385570824146,0.0046900492161512375,0.003066600300371647
382,1,259,,False,0.0,0.0,20,0.007640661299228668,0.011893500573933125,0.0046908710151910785,0.003066600300371647
375,1,260,,False,0.0,0.0,20,0.007674802839756012,0.012212288565933704,0.004349406808614731,0.003306443803012371
328,7,261,,False,0.0,0.0,20,0.007693921029567718,0.006390486843883991,0.014711661636829377,0.01194373331964016
124,0,262,,False,0.21112433551440393,0.10556216775720197,20,0.0076982975006103516,0.004077269230037928,0.009906880557537079,0.01376740075647831
327,5,263,,False,0.0,0.0,20,0.007726214081048966,0.005629700142890215,0.010636481642723083,0.010334506630897522
374,1,264,,False,0.0,0.0,20,0.007749665528535843,0.012737111188471317,0.004149773344397545,0.002467435086145997
375,3,265,,False,0.0,0.0,20,0.007755623012781143,0.012497645802795887,0.00931495875120163,0.014002502895891666
234,2,266,,False,0.0021552614690543872,0.0010776307345271936,20,0.00776921883225441,0.010037130676209927,0.00913497358560562,0.016452379524707794
192,7,267,,False,0.02739980777742636,0.01369990388871318,20,0.007873322814702988,0.008538828231394291,0.0106154203414917,0.019556177780032158
164,7,268,,False,0.3218711090826307,0.16093555454131536,20,0.007885647565126419,0.011418691836297512,0.00607781633734703,0.01078572403639555
174,2,269,,False,0.04358746572124633,0.021793732860623166,20,0.007902240008115768,0.006451353896409273,0.007912667840719223,0.011622050777077675
358,1,270,,False,0.0,0.0,20,0.007909231632947922,0.007034910377115011,0.011508909612894058,0.017525631934404373
326,5,271,,False,0.0,0.0,20,0.007913152128458023,0.010227123275399208,0.004922197386622429,0.0033487428445369005
178,3,272,,False,0.057394738367929826,0.028697369183964913,20,0.007920238375663757,0.013746670447289944,0.00530395694077015,0.003906833939254284
68,5,273,,False,0.0,0.0,20,0.007927382737398148,0.007788316812366247,0.010195432603359223,0.011603718623518944
387,4,274,,False,0.0,0.0,20,0.007939054071903229,0.01874658651649952,0.011257488280534744,0.02247600629925728
182,2,275,,False,0.02729789889056933,0.013648949445284666,20,0.007960665971040726,0.011796451173722744,0.00836164727807045,0.01347336731851101
118,0,276,,False,0.04981685364933714,0.02490842682466857,20,0.007973602414131165,0.008102167397737503,0.007884246110916138,0.008958251215517521
224,3,277,,False,0.011473604825006076,0.005736802412503038,20,0.00797659233212471,0.008597416803240776,0.006675156950950623,0.002689878921955824
228,5,278,,False,0.031569982786157885,0.015784991393078943,20,0.00809723064303398,0.01836315356194973,0.010177285224199296,0.024114057421684265
368,3,279,,False,0.0,0.0,20,0.00814487487077713,0.009687689132988453,0.007719389349222183,0.01223000418394804
69,1,280,,False,0.032308800000000026,0.016154400000000013,20,0.008170035481452943,0.018046140670776367,0.014244452118873596,0.024159420281648636
163,3,281,,False,0.014994177429923981,0.0074970887149619905,20,0.008179431408643722,0.01977698691189289,0.005688171088695526,0.009560279548168182
181,3,282,,False,0.05753619751354308,0.02876809875677154,20,0.008193138241767883,0.02052086777985096,0.007186964899301529,0.01354631595313549
175,4,283,,False,0.06065520000004199,0.030327600000020993,20,0.00821477621793747,0.014399646781384945,0.009001508355140686,0.009854814037680626
167,4,284,,False,0.06065519999998514,0.03032759999999257,20,0.008262816816568375,0.014885464683175087,0.006061720103025437,0.0035381908528506756
207,4,285,,False,0.06065520000004199,0.030327600000020993,20,0.00827793926000595,0.009357303380966187,0.006716194748878479,0.006419612094759941
75,0,286,,False,0.0,0.0,20,0.008282734453678131,0.0131575558334589,0.0064834743738174435,0.004095021169632673
76,0,287,,False,0.0,0.0,20,0.008285591751337052,0.013159843161702156,0.006493459641933441,0.004123089835047722
77,0,288,,False,0.0,0.0,20,0.008286973834037781,0.013162399642169476,0.006555148214101791,0.0042216600850224495
78,0,289,,False,0.0,0.0,20,0.008290767669677734,0.013171523809432983,0.006527408957481384,0.00418444350361824
79,0,290,,False,0.0,0.0,20,0.008293543010950089,0.013180782087147236,0.006537473201751709,0.004210404586046934
198,7,291,,False,0.027262140781700334,0.013631070390850167,20,0.008339532464742661,0.013007483445107937,0.0100350484251976,0.023905720561742783
67,5,292,,False,0.0,0.0,20,0.008361542224884033,0.014459130354225636,0.010581061244010925,0.020924245938658714
22,4,293,,False,0.0,0.0,20,0.008405468612909316,0.008925390429794788,0.010240451991558075,0.010771123692393303
21,4,294,,False,0.0,0.0,20,0.008411024510860444,0.008940482512116432,0.010240093618631364,0.010769740678369999
20,4,295,,False,0.0,0.0,20,0.008414816856384278,0.008955460973083973,0.010238812863826751,0.010781070217490196
19,4,296,,False,0.0,0.0,20,0.008419828861951828,0.008970593102276325,0.01023826226592064,0.010779413394629955
165,2,297,,False,0.03870960000003265,0.019354800000016326,20,0.00842491015791893,0.004857064690440893,0.010189593583345414,0.014857021160423756
18,4,298,,False,0.0,0.0,20,0.008425655961036681,0.008985459804534912,0.010241689532995224,0.010791858658194542
17,4,299,,False,0.0,0.0,20,0.008427264541387558,0.008985308930277824,0.010243716090917588,0.010802658274769783
373,0,300,,False,0.0,0.0,20,0.008431731909513473,0.0014303652569651604,0.010489811003208161,0.014280891977250576
16,4,301,,False,0.0,0.0,20,0.00843530148267746,0.009015503339469433,0.010250263661146165,0.010816220194101334
172,4,302,,False,0.06065520000004199,0.030327600000020993,20,0.008438371121883392,0.008911341428756714,0.0069723747670650486,0.003921381663531065
99,1,303,,False,0.0,0.0,20,0.008444106578826905,0.007625796366482973,0.00921100154519081,0.010982202365994453
372,0,304,,False,0.0,0.0,20,0.00846104919910431,0.002190680243074894,0.0100929893553257,0.015562059357762337
112,0,305,,False,0.05009951528388651,0.025049757641943254,20,0.008478929847478866,0.005075178574770689,0.009134605526924133,0.012146653607487679
107,7,306,,False,0.0,0.0,20,0.008482620120048523,0.007689366582781076,0.010557229816913604,0.010293335653841496
363,2,307,,False,0.036404146269316255,0.018202073134658128,20,0.00849854275584221,0.0036891920026391745,0.009972104430198669,0.012357090599834919
237,3,308,,False,0.006950509391408064,0.003475254695704032,20,0.008499668538570404,0.002534068189561367,0.011080395430326462,0.01029117964208126
238,5,309,,False,0.03187018883409213,0.015935094417046065,20,0.008529794216156007,0.019583776593208313,0.009889701753854752,0.022702381014823914
212,7,310,,False,0.11070116125570824,0.05535058062785412,20,0.008558119088411332,0.013895255513489246,0.012551264464855194,0.026598844677209854
328,5,311,,False,0.0,0.0,20,0.008561837673187255,0.006024814210832119,0.00596943199634552,0.0057386551052331924
75,7,312,,False,0.0,0.0,20,0.008601098507642745,0.013780627399682999,0.007929678261280059,0.006541946437209845
76,7,313,,False,0.0,0.0,20,0.008602357655763625,0.013788052834570408,0.007949671149253846,0.00659622298553586
77,7,314,,False,0.0,0.0,20,0.008602990955114364,0.013787955977022648,0.007997757196426392,0.00668623112142086
385,4,315,,False,0.0,0.0,20,0.008603644371032716,0.024599462747573853,0.0054012972861528395,0.0036045988090336323
330,5,316,,False,0.0,0.0,20,0.008636824786663055,0.0061028688214719296,0.0061392892152071,0.0070175048895180225
331,5,317,,False,0.0,0.0,20,0.008636824786663055,0.0061028688214719296,0.0061392892152071,0.0070175048895180225
332,5,318,,False,0.0,0.0,20,0.008636824786663055,0.0061028688214719296,0.0061392892152071,0.0070175048895180225
333,5,319,,False,0.0,0.0,20,0.008636824786663055,0.0061028688214719296,0.0061392892152071,0.0070175048895180225
334,5,320,,False,0.0,0.0,20,0.008636824786663055,0.0061028688214719296,0.0061392892152071,0.0070175048895180225
335,5,321,,False,0.0,0.0,20,0.008636824786663055,0.0061028688214719296,0.0061392892152071,0.0070175048895180225
329,5,322,,False,0.0,0.0,20,0.008638276159763337,0.006098828744143248,0.006041569262742996,0.0063872020691633224
174,4,323,,False,0.060655965824296276,0.030327982912148138,20,0.008638906478881835,0.00928325206041336,0.010468340665102004,0.009941473603248596
238,3,324,,False,0.0072450132919115555,0.0036225066459557777,20,0.00866234377026558,0.004819098394364119,0.01180078536272049,0.01415436714887619
69,5,325,,False,0.0,0.0,20,0.008673863857984543,0.008574415929615498,0.01881425976753235,0.03358793631196022
175,7,326,,False,0.3218711090826307,0.16093555454131536,20,0.008687803149223327,0.013164853677153587,0.010638972371816635,0.007342406548559666
117,1,327,,False,0.0332734958740526,0.0166367479370263,20,0.008690255880355834,0.010198942385613918,0.014091861248016358,0.026698222383856773
74,7,328,,False,0.0,0.0,20,0.008697926998138428,0.014071260578930378,0.0066547907888889314,0.0041876561008393764
161,7,329,,False,0.10424204561307725,0.052121022806538624,20,0.008704270422458648,0.0210594292730093,0.011869895458221435,0.018014760687947273
168,4,330,,False,0.06096076199523191,0.030480380997615956,20,0.008712166547775268,0.019651848822832108,0.007254547625780106,0.007486516144126654
125,4,331,,False,0.0,0.0,20,0.00873139500617981,0.0040596663020551205,0.008698588609695435,0.012593436986207962
126,4,332,,False,0.0,0.0,20,0.008731533586978913,0.004060142207890749,0.008697491884231568,0.01260056346654892
127,4,333,,False,0.0,0.0,20,0.008731533586978913,0.004060142207890749,0.008697491884231568,0.01260056346654892
204,3,334,,False,0.3422728932299357,0.17113644661496785,20,0.008746057748794556,0.012481430545449257,0.012597228586673736,0.028592098504304886
373,5,335,,False,0.017290517132808436,0.008645258566404218,20,0.008749243617057801,0.009177595376968384,0.010699491202831268,0.018024438992142677
108,7,336,,False,0.0,0.0,20,0.008755236864089966,0.008514594286680222,0.012443505227565765,0.012810871936380863
183,3,337,,False,0.057254552363985,0.0286272761819925,20,0.008755382895469666,0.021977288648486137,0.005609215050935745,0.013063949532806873
106,7,338,,False,0.0,0.0,20,0.008777018636465073,0.008134004659950733,0.012721462547779084,0.01294055487960577
23,4,339,,False,0.0,0.0,20,0.008805955201387406,0.009615671820938587,0.011446112394332885,0.011567977257072926
386,4,340,,False,0.0,0.0,20,0.00881882905960083,0.02261415682733059,0.005895274132490158,0.0031021868344396353
78,7,341,,False,0.007930659372333568,0.003965329686166784,20,0.008845892548561097,0.015747228637337685,0.008555421978235245,0.010974138043820858
100,1,342,,False,0.0,0.0,20,0.008849792927503587,0.0089975381270051,0.009102645516395568,0.011230090633034706
104,7,343,,False,0.0,0.0,20,0.008852805942296982,0.008596540428698063,0.012187012284994126,0.012483447790145874
103,7,344,,False,0.0,0.0,20,0.008854567259550094,0.008612558245658875,0.012168046087026596,0.012444300577044487
102,7,345,,False,0.0,0.0,20,0.00885731279850006,0.008629022166132927,0.012140777707099915,0.01239443477243185
124,4,346,,False,0.0,0.0,20,0.00886905863881111,0.004285168368369341,0.0087530680000782,0.012150433845818043
16,0,347,,False,0.0,0.0,20,0.008876848965883255,0.0017008006107062101,0.008566157519817352,0.005220757331699133
18,0,348,,False,0.0,0.0,20,0.008883769065141678,0.001714007812552154,0.00857657790184021,0.0052466485649347305
17,0,349,,False,0.0,0.0,20,0.008884865045547485,0.0017154064262285829,0.00856931209564209,0.005232182797044516
105,7,350,,False,0.0,0.0,20,0.00888487696647644,0.008616134524345398,0.012756219506263733,0.013108246959745884
19,0,351,,False,0.0,0.0,20,0.008886779099702835,0.0017140443669632077,0.008580809831619263,0.005245893262326717
20,0,352,,False,0.0,0.0,20,0.008891599625349045,0.0017130053602159023,0.008581562340259552,0.005260617472231388
120,1,353,,False,0.03298747197831302,0.01649373598915651,20,0.00889420360326767,0.008418097160756588,0.012367915362119675,0.02173088863492012
21,0,354,,False,0.0,0.0,20,0.008895128220319747,0.001727757859043777,0.008588059991598129,0.005260868929326534
369,0,355,,False,0.0,0.0,20,0.008901187032461167,0.004482118412852287,0.016261427104473113,0.019960233941674232
236,5,356,,False,0.03217048127711555,0.016085240638557773,20,0.008906715363264085,0.013397329486906528,0.00961880013346672,0.015681898221373558
194,3,357,,False,0.047436320808435004,0.023718160404217502,20,0.008907130360603333,0.022398140281438828,0.008764207363128662,0.0160448607057333
22,0,358,,False,0.0,0.0,20,0.00891357585787773,0.00172712083440274,0.008603484183549882,0.005274845287203789
171,2,359,,False,0.04389120000001867,0.021945600000009335,20,0.008948850631713866,0.013944528065621853,0.00740993395447731,0.008017188869416714
235,2,360,,False,0.0022189774942504466,0.0011094887471252233,20,0.00895271822810173,0.011149815283715725,0.01017402932047844,0.01728789508342743
68,2,361,,False,0.023164799999989327,0.011582399999994664,20,0.008958552777767182,0.02188906818628311,0.005218588560819626,0.0030595797579735518
109,7,362,,False,0.0,0.0,20,0.008958812803030014,0.009027295745909214,0.012174584716558457,0.01243582647293806
110,7,363,,False,0.0,0.0,20,0.008978880196809768,0.009077787399291992,0.012164639681577683,0.012414185330271721
111,7,364,,False,0.0,0.0,20,0.009003866463899612,0.009108713828027248,0.011869537830352783,0.012006733566522598
371,0,365,,False,0.0,0.0,20,0.009009186923503876,0.0033605818171054125,0.011480776965618134,0.016246221959590912
101,7,366,,False,0.0,0.0,20,0.009023468196392059,0.009333414025604725,0.011251633614301681,0.012787802144885063
73,7,367,,False,0.0,0.0,20,0.009072325378656387,0.015115270391106606,0.0038708474487066267,0.006569946184754372
106,1,368,,False,0.0,0.0,20,0.009080874919891357,0.010203472338616848,0.013284619152545928,0.02320047654211521
225,5,369,,False,0.03187018883409152,0.01593509441704576,20,0.00909329429268837,0.01625787280499935,0.009834136813879013,0.018123488873243332
24,4,370,,False,0.0,0.0,20,0.009105288982391357,0.010471107438206673,0.009992127120494843,0.009451269172132015
72,7,371,,False,0.0,0.0,20,0.009119060635566712,0.015305080451071262,0.0043400589376688,0.009498374536633492
